market_key,taker_pnl_gross,taker_pnl_net,taker_fees,maker_pnl_net,maker_fees,notional_settled,contracts_settled,n_days
KXMVESPORTSMULTIGAMEEXTENDED-S202676C24314B20,260169.55,248273.31,11896.24,-260169.55,0.0,309127.45,1194641,5
KXMLBSPREAD-26MAY311605NYYATH,232985.13,216262.57,16722.56,-232985.13,0.0,577221.87,1191636,2
KXWCGOAL-26JUN23ENGGHA-ENGJBELLI5,-265665.65,-280155.9,14490.25,265665.65,0.0,352607.65,1191415,3
KXMVESPORTSMULTIGAMEEXTENDED-S20265DFCA7C4BDB,-246168.21,-260909.88,14741.67,246168.21,0.0,391966.21,1185424,10
KXMVESPORTSMULTIGAMEEXTENDED-S2026F237F86CB35,-246956.77,-258451.17,11494.4,246956.77,0.0,339129.77,1175339,10
KXMLBSPREAD-26JUL251605AZWSH,317706.61,299155.84,18550.77,-317706.61,0.0,531399.39,1170719,2
KXWCGOAL-26JUN19USAAUS-USAFBALOG9,-256749.28,-271104.59,14355.31,256749.28,0.0,388950.28,1167439,3
KXWCGAME-26JUL14FRAESP,-301174.07,-320151.38,18977.31,301174.07,0.0,464295.07,1163842,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026194BE8B3FF2,176453.71,159952.32,16501.39,-176453.71,0.0,547503.29,1158564,5
KXWCGOAL-26JUL01BELSEN-SENISARR7,394938.06,386633.23,8304.83,-394938.06,0.0,241650.94,1155194,3
KXMLBTOTAL-26JUL111610BOSNYM,201174.02,183988.67,17185.35,-201174.02,0.0,632508.98,1154429,1
KXMVESPORTSMULTIGAMEEXTENDED-S202650AB67F5952,309376.95,297380.21,11996.74,-309376.95,0.0,333260.05,1153870,3
KXWCBTTS-26JUN12USAPAR,191169.24,173863.77,17305.47,-191169.24,0.0,532586.76,1150793,7
KXMVESPORTSMULTIGAMEEXTENDED-S202698053B05291,210578.55,197470.71,13107.84,-210578.55,0.0,372955.45,1150631,4
KXMLBSPREAD-26JUN302140LADATH,263120.0,246267.87,16852.13,-263120.0,0.0,575903.0,1145147,3
KXMVESPORTSMULTIGAMEEXTENDED-S20266BEB993D223,247794.78,232618.82,15175.96,-247794.78,0.0,403428.22,1144995,6
KXMVESPORTSMULTIGAMEEXTENDED-S2026E804ADF475C,-259312.54,-273158.42,13845.88,259312.54,0.0,372952.54,1141160,4
KXMVESPORTSMULTIGAMEEXTENDED-S202681C98CA642C,-263611.14,-276443.72,12832.58,263611.14,0.0,441417.14,1139111,7
KXNHLGAME-26APR18OTTCAR,171600.27,156095.76,15504.51,-175503.43,3903.16,613124.73,1136697,2
KXWCGOAL-26JUL02ESPAUT-ESPMOYARZ10,394925.41,383397.92,11527.49,-394925.41,0.0,385745.59,1134386,5
KXWC2HBTTS-26JUL18FRAENG,222795.87,205718.33,17077.54,-222795.87,0.0,533006.13,1132333,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026F3D3E59A0BB,167186.29,158590.98,8595.3,-167186.29,0.0,261643.71,1123057,6
KXMVESPORTSMULTIGAMEEXTENDED-S2026D2C929D1E18,304826.43,289346.02,15480.41,-304826.43,0.0,423040.57,1122410,5
KXMLBSPREAD-26MAY071235TEXNYY,271854.46,255866.97,15987.49,-271854.46,0.0,514082.54,1122296,2
KXMLBSPREAD-26JUN021940SFMIL,330685.42,313738.07,16947.35,-330685.42,0.0,542882.58,1120918,2
KXMLSGAME-26APR22RSLMIA,232154.24,217190.09,14964.15,-232154.24,0.0,462385.76,1114891,8
KXMLBSPREAD-26JUL051920SDLAD,-267982.37,-286545.84,18563.47,267982.37,0.0,552796.37,1112350,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026C230E1BF955,-332961.67,-346784.08,13822.41,332961.67,0.0,345367.67,1111807,3
KXITFMATCH-26JUL10LIUROH,258771.92,243437.98,15333.94,-258771.92,0.0,535305.08,1107630,2
KXMVECROSSCATEGORY-S20261E797F60661,215608.46,201947.21,13661.25,-215608.46,0.0,383421.54,1103432,3
KXMVESPORTSMULTIGAMEEXTENDED-S202657D16A6566F,257293.09,252547.05,4746.03,-257293.09,0.0,183620.91,1092345,6
KXMVECROSSCATEGORY-S20268D1B1ECB745,-287446.55,-300377.91,12931.36,287446.55,0.0,424766.55,1091655,5
KXMVESPORTSMULTIGAMEEXTENDED-S20267F68E49E925,221567.45,209015.02,12552.44,-221567.45,0.0,359173.55,1089882,4
KXWC1H-26JUN21TUNJPN,185986.4,172945.17,13041.23,-185986.4,0.0,520760.6,1089224,9
KXWCSOA-26JUL06PORESP,-326464.63,-342976.96,16512.33,326464.63,0.0,470771.63,1086655,4
KXMLBSPREAD-26MAY271940NYYKC,283748.08,268052.42,15695.66,-283748.08,0.0,500584.92,1083685,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026DB78ECC3AF7,285823.8,272985.73,12838.07,-285823.8,0.0,311689.2,1082158,3
KXWCBTTS-26JUL01ENGCOD,190681.19,178582.23,12098.96,-190681.19,0.0,483822.81,1079004,4
KXMLBGAME-26JUL091910PHICIN,305023.91,287121.2,17902.71,-309528.27,4504.36,634999.09,1078803,4
KXLALIGAGAME-26APR26VILRCC,191478.84,179834.1,11644.74,-194407.84,2929.0,546560.16,1075677,8
KXMVESPORTSMULTIGAMEEXTENDED-S20268FA168D84B3,310237.72,295529.52,14708.2,-310237.72,0.0,407335.28,1070936,5
KXMLBSPREAD-26APR222145LADSF,-272639.59,-289391.73,16752.14,272639.59,0.0,539828.59,1068191,1
KXMVESPORTSMULTIGAMEEXTENDED-S2026C88D68231F3,-302656.71,-314254.68,11597.97,302656.71,0.0,519881.71,1065623,5
KXMLBSPREAD-26APR152210NYMLAD,250839.22,234397.62,16441.6,-250839.22,0.0,520992.78,1063825,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026AAB8F2B5BF9,318508.17,310555.85,7952.32,-318508.17,0.0,168669.83,1063063,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026CB70C0D26B1,179665.67,165907.87,13757.8,-179665.67,0.0,389685.33,1062538,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026205C698F9EB,316040.35,305689.6,10350.74,-316040.35,0.0,290022.65,1049193,5
KXMVESPORTSMULTIGAMEEXTENDED-S20264EE575E1E4B,415715.61,401550.0,14165.61,-415715.61,0.0,399433.39,1046564,6
KXMLBSPREAD-26MAY301915ATLCIN,268323.03,252406.2,15916.83,-268323.03,0.0,494245.97,1046197,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026FC416E451F8,-243253.7,-255148.28,11894.58,243253.7,0.0,396295.7,1030382,7
KXWCGOAL-26JUN27JORARG-ARGJALVAR19,-305057.5,-319203.63,14146.13,305057.5,0.0,410558.5,1029882,3
KXWTAMATCH-26JUN08KASMON,201747.14,186555.71,15191.43,-205568.32,3821.18,474694.86,1029163,2
KXMVESPORTSMULTIGAMEEXTENDED-S20268C399478FC2,214578.21,199689.84,14888.37,-214578.21,0.0,452615.79,1026339,4
KXATPCHALLENGERMATCH-26JUL10DJERIN,213671.62,203784.06,9887.56,-213671.62,0.0,555617.38,1025894,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026CAC73D1F048,-482480.55,-498560.96,16080.41,482480.55,0.0,515253.55,1024319,4
KXITFMATCH-26MAY10KOMCHO,208366.71,197655.49,10711.22,-208366.71,0.0,405589.29,1023365,2
KXMLBSPREAD-26JUN041410SFMIL,-242577.43,-257743.67,15166.24,242577.43,0.0,497588.43,1014847,2
KXWC1HSPREAD-26JUN30MEXECU,333398.9,327445.53,5953.37,-333398.9,0.0,329401.1,1013816,4
KXMLBTOTAL-26JUN181335TORBOS,174595.57,157605.06,16990.51,-174595.57,0.0,529601.43,1009548,2
KXMLBRFI-26JUL231840KCDET,225058.73,209291.7,15767.03,-225058.73,0.0,500872.27,1004378,2
KXATPCHALLENGERMATCH-26JUL05VILKOV,188745.0,177188.35,11556.65,-188745.0,0.0,457715.0,1000930,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026F4CF008273E,160202.47,157042.15,3160.32,-160202.47,0.0,87430.53,997617,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026E6A714C20C7,188686.91,177884.53,10802.38,-188686.91,0.0,297221.09,994044,3
KXBUNDESLIGAGAME-26MAY16SVWBVB,176109.04,163926.67,12182.37,-179176.82,3067.78,460734.96,993940,8
KXMVECROSSCATEGORY-S20268EB7E34BB53,195036.33,185215.84,9820.49,-195036.33,0.0,238838.67,993738,8
KXWCTEAMTOTAL-26JUL05MEXENG,250419.17,238377.98,12041.19,-250419.17,0.0,457645.83,993401,5
KXUCLBTTS-26MAY30PSGARS,249418.98,234829.46,14589.52,-249418.98,0.0,494095.02,981879,24
KXMLBSPREAD-26JUN201915NYMPHI,203991.5,191237.45,12754.05,-203991.5,0.0,411388.5,981095,2
KXWCBTTS-26JUN15KSAURU,189889.21,175392.9,14496.31,-189889.21,0.0,434528.79,979961,5
KXMVESPORTSMULTIGAMEEXTENDED-S20263A428978127,196878.0,188806.97,8071.03,-196878.0,0.0,195290.0,972909,3
KXMVECROSSCATEGORY-S202608BC682F646,208358.12,194702.01,13656.11,-208358.12,0.0,379925.88,971449,5
KXWCGOAL-26JUN16FRASEN-FRAKMBAPP10,290865.42,279692.96,11172.46,-290865.42,0.0,353554.58,963311,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026E278BD6027B,230736.56,218749.82,11986.74,-230736.56,0.0,310052.44,962752,4
KXMLBSPREAD-26JUL201940NYMMIL,254769.65,241008.91,13760.74,-254769.65,0.0,477871.35,961622,2
KXMLBRFI-26JUL211840LADPHI,-249888.34,-266018.56,16130.22,249888.34,0.0,488489.34,953915,2
KXMVESPORTSMULTIGAMEEXTENDED-S202628679FD009D,197289.97,186070.21,11219.76,-197289.97,0.0,284700.03,949914,5
KXMVECROSSCATEGORY-S2026525181D1B0A,201190.41,190864.66,10325.75,-201190.41,0.0,328261.59,948756,5
KXATPMATCH-26JUN08HERLAN,247958.48,232802.7,15155.78,-251764.85,3806.37,437354.52,942177,2
KXMVECROSSCATEGORY-S2026B95A526F7A6,173536.24,167911.69,5624.56,-173536.24,0.0,114507.76,936156,6
KXMLBSPREAD-26MAY041905BALNYY,191271.99,177576.8,13695.19,-191271.99,0.0,466285.01,933691,2
KXMVECROSSCATEGORY-S20264FE1B359F4C,270181.47,257278.39,12903.08,-270181.47,0.0,261995.53,933201,4
KXWCGOAL-26JUL19ESPARG-ESPFTORRE7,243366.7,236800.21,6566.49,-243366.7,0.0,287594.3,929481,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026F8C7FE890E2,232656.71,226099.16,6557.55,-232656.71,0.0,199641.29,929090,5
KXMLBSPREAD-26MAY171607LADLAA,249810.98,236487.0,13323.98,-249810.98,0.0,457424.02,928258,2
KXMLBSPREAD-26MAY031335BALNYY,177931.68,164093.82,13837.86,-177931.68,0.0,465488.32,922704,2
KXMVESPORTSMULTIGAMEEXTENDED-S20264DE60534C16,285574.8,275613.34,9961.46,-285574.8,0.0,217959.2,921686,4
KXWCGOAL-26JUL18FRAENG-ENGBSAKA7,306295.26,301945.73,4349.53,-306295.26,0.0,148935.74,919340,1
KXMLBSPREAD-26MAY122210SFLAD,-245745.42,-259950.29,14204.87,245745.42,0.0,499538.42,915868,2
KXMVECROSSCATEGORY-S202673543559706,325498.75,310967.0,14531.75,-325498.75,0.0,520105.25,914900,7
KXMLBRFI-26JUL271435SEATEX,-249064.26,-263280.58,14216.32,249064.26,0.0,453608.26,912110,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026A2A9B6C9972,350300.61,338336.75,11963.86,-350300.61,0.0,286217.39,906513,6
KXWC1H-26JUN14SWETUN,173269.84,164192.33,9077.51,-173269.84,0.0,359870.16,906241,2
KXLALIGATOTAL-26MAY12RBBELC,181678.62,168716.79,12961.83,-181678.62,0.0,488320.38,899109,4
KXWCGOAL-26JUN29NEDMAR-NEDCGAKPO18,234689.73,228170.35,6519.38,-234689.73,0.0,204638.27,888115,3
KXMLBSPREAD-26JUL181605NYMPHI,214465.71,201309.97,13155.74,-214465.71,0.0,426920.29,886721,2
KXMLBSPREAD-26JUL301915WSHATL,-282968.7,-297832.83,14864.13,282968.7,0.0,400636.7,886597,2
KXMVECROSSCATEGORY-S2026C76F00A1A14,275763.73,262282.23,13481.5,-275763.73,0.0,422224.27,885832,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026EE674CB317A,261378.23,248074.96,13303.27,-261378.23,0.0,466024.77,885828,5
KXMVECROSSCATEGORY-S20267E09AB9E7C2,171442.38,160202.9,11239.48,-171442.38,0.0,339546.62,884173,4
KXMVECROSSCATEGORY-S20264BEE9044650,189568.15,178107.4,11460.75,-189568.15,0.0,265366.85,884151,1
KXMVECROSSCATEGORY-S202637E7300E4FB,-281540.31,-293793.05,12252.73,281540.31,0.0,364841.31,877510,8
KXMVECROSSCATEGORY-S2026133F05761D4,487932.18,484852.97,3079.22,-487932.18,0.0,131679.82,876817,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026352296F935B,243771.4,232774.89,10996.51,-243771.4,0.0,303856.6,870508,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026E92A3FA079D,196350.57,192777.33,3573.24,-196350.57,0.0,107347.43,870312,8
KXWCGOAL-26JUN21NZLEGY-EGYMSALAH11,169057.6,159748.54,9309.06,-169057.6,0.0,261348.4,858005,3
KXMVECROSSCATEGORY-S202640E2A7ED64F,304157.33,293936.65,10220.69,-304157.33,0.0,230428.67,857957,7
KXMVESPORTSMULTIGAMEEXTENDED-S2026E83AAE7035A,370467.29,361481.74,8985.54,-370467.29,0.0,173702.71,854555,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026AD1CAE9046C,207325.81,198300.25,9025.56,-207325.81,0.0,215418.19,853452,4
KXMVECROSSCATEGORY-S2026B0242459F77,273454.71,263044.67,10410.03,-273454.71,0.0,247021.29,850077,4
KXMVECROSSCATEGORY-S2026BA724121566,268620.77,257136.36,11484.4,-268620.77,0.0,303992.23,844691,6
KXMVESPORTSMULTIGAMEEXTENDED-S20266620D080E4F,214402.58,209564.0,4838.58,-214402.58,0.0,94345.42,843476,7
KXWCTOTAL-26JUN25TURUSA,171413.51,168128.13,3285.38,-171413.51,0.0,323896.49,843200,19
KXMLBSPREAD-26MAY281410MINCWS,203902.68,192027.7,11874.98,-203902.68,0.0,409953.32,840410,2
KXMLBTOTAL-26MAY251410STLMIL,172031.57,159277.12,12754.45,-172031.57,0.0,414928.43,835860,2
KXMLBSPREAD-26JUN111840LADPIT,202517.95,188862.68,13655.27,-202517.95,0.0,419823.05,829939,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026DE65BFF8AA0,183412.03,172999.16,10412.87,-183412.03,0.0,288512.97,824337,4
KXWCBTTS-26JUN15IRINZL,221488.02,209586.53,11901.49,-221488.02,0.0,365250.98,822390,8
KXMVESPORTSMULTIGAMEEXTENDED-S202617CC18DE17C,-255267.36,-266401.38,11134.02,255267.36,0.0,277964.36,819844,8
KXMVESPORTSMULTIGAMEEXTENDED-S202619DA9FF3BE9,328138.53,315084.31,13054.22,-328138.53,0.0,325092.47,819255,1
KXMVESPORTSMULTIGAMEEXTENDED-S2026534038C035A,235317.58,223857.58,11460.0,-235317.58,0.0,275285.42,818093,1
KXMLBGAME-26JUL012140LADATH,-355314.17,-368823.68,13509.51,351906.65,3407.52,479479.17,817259,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026170FAE939D8,-247001.03,-259017.81,12016.78,247001.03,0.0,309599.03,813385,5
KXMVESPORTSMULTIGAMEEXTENDED-S202620510020350,-279472.77,-291874.99,12402.22,279472.77,0.0,310889.77,811572,4
KXMVESPORTSMULTIGAMEEXTENDED-S20269E6114323A8,219013.55,211229.69,7783.85,-219013.55,0.0,178438.45,805055,3
KXMVESPORTSMULTIGAMEEXTENDED-S20261AD24622D34,392435.48,386833.48,5602.0,-392435.48,0.0,153854.52,795448,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026BB0215FCA70,167476.11,156416.76,11059.35,-167476.11,0.0,313699.89,795145,5
KXWCBTTS-26JUN11KORCZE,225728.0,213495.01,12232.99,-225728.0,0.0,390868.0,787663,7
KXUSTURNOUT-VIRGINIAREDISTRICTING26,333108.66,330199.32,2909.34,-333108.66,0.0,234935.34,785108,30
KXMVESPORTSMULTIGAMEEXTENDED-S20268B170B15651,-250670.21,-262637.35,11967.14,250670.21,0.0,356476.21,783832,4
KXMLBRFI-26JUL061840NYYTB,229974.82,217573.71,12401.11,-229974.82,0.0,408853.18,777129,2
KXWCBTTS-26JUL14FRAESP,-392649.26,-405665.27,13016.01,392649.26,0.0,457220.26,776952,4
KXWCFIRSTGOAL-26JUL09FRAMAR,200899.52,193982.74,6916.78,-200899.52,0.0,177077.48,776327,1
KXMVESPORTSMULTIGAMEEXTENDED-S202665A563B77BB,-270421.2,-282651.94,12230.74,270421.2,0.0,426660.2,771013,3
KXWCBTTS-26JUL05BRANOR,271393.34,258602.66,12790.68,-271393.34,0.0,466433.66,770170,6
KXMVECROSSCATEGORY-S202627620843A0A,-344147.91,-353263.56,9115.66,344147.91,0.0,426855.91,762743,6
KXUFCFIGHT-26JUL11SAIPIM,232680.53,219499.37,13181.16,-232680.53,0.0,359403.47,759915,11
KXMVECROSSCATEGORY-S2026CB0EF519AEC,292682.14,281734.79,10947.36,-292682.14,0.0,282726.86,759579,11
KXWCGOAL-26JUL06USABEL-BELCDEKE17,192274.27,189270.4,3003.87,-192274.27,0.0,174729.73,758666,4
KXMLBSPREAD-26JUL211905PITNYY,195733.78,185731.23,10002.55,-195733.78,0.0,304231.22,758083,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026502577FD9D9,230109.31,221561.58,8547.74,-230109.31,0.0,189345.69,754959,8
KXWCPREPACK-26JUL09FRAMAR,331524.81,323674.46,7850.35,-331524.81,0.0,204680.19,751175,1
KXMLBSPREAD-26MAY201840ATLMIA,217440.12,206293.4,11146.72,-217440.12,0.0,355963.88,746822,2
KXMVESPORTSMULTIGAMEEXTENDED-S202633CF8D40881,282771.39,274476.7,8294.69,-282771.39,0.0,188309.61,746316,3
KXMLBSPREAD-26JUL241840KCDET,-270539.5,-282908.83,12369.33,270539.5,0.0,393299.5,744760,2
KXMLBRFI-26JUL081545TORSF,-251666.99,-263609.49,11942.5,251666.99,0.0,413845.99,744594,2
KXMVESPORTSMULTIGAMEEXTENDED-S202608C383F051F,298068.61,292606.15,5462.46,-298068.61,0.0,129690.39,741027,4
KXMLBRFI-26JUL301410NYYCWS,179886.21,168554.81,11331.4,-179886.21,0.0,379241.79,733727,3
KXMVESPORTSMULTIGAMEEXTENDED-S20266642FCE66A4,223446.93,213040.66,10406.27,-223446.93,0.0,267361.07,731057,2
KXWCGOAL-26JUL05MEXENG-ENGJBELLI5,377191.25,370804.84,6386.41,-377191.25,0.0,157192.75,727043,5
KXATPMATCH-26JUL05HURSTR,-267221.21,-276538.98,9317.77,264886.07,2335.14,455303.21,724463,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026ACC76329F28,265977.74,259275.96,6701.78,-265977.74,0.0,130442.26,716856,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026D25EB547235,344316.7,343797.1,519.6,-344316.7,0.0,35091.3,714333,3
KXMVESPORTSMULTIGAMEEXTENDED-S202623BFA1F6585,-255847.0,-265677.7,9830.7,255847.0,0.0,319706.0,707879,3
KXWCGOAL-26JUN22ARGAUT-ARGLMESSI10,254059.3,245583.56,8475.74,-254059.3,0.0,255680.7,707837,2
KXWCGOAL-26JUN18CANQAT-CANJDAVID30,186809.8,177461.54,9348.26,-186809.8,0.0,290091.2,704880,3
KXWCGOAL-26JUL18FRAENG-ENGDRICE41,211395.05,209946.56,1448.49,-211395.05,0.0,70268.95,699457,4
KXNEWSNATIONMENTION-26APR23,223059.78,222135.37,924.41,-223059.78,0.0,34711.22,684084,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026EB361A43405,212135.21,203565.76,8569.45,-212135.21,0.0,255864.79,674205,3
KXMLBSPREAD-26MAY181840BALTB,215727.67,206589.83,9137.84,-215727.67,0.0,282840.33,668685,2
KXMVESPORTSMULTIGAMEEXTENDED-S20265F226C3E6E1,184557.32,177421.01,7136.31,-184557.32,0.0,235663.68,667048,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026D68A3CE0E6A,251761.37,248232.42,3528.95,-251761.37,0.0,91322.63,666745,3
KXMVECROSSCATEGORY-S202696C1966FCEF,214767.39,205055.93,9711.46,-214767.39,0.0,244203.61,662389,5
KXMVESPORTSMULTIGAMEEXTENDED-S202618227918920,173122.69,163534.81,9587.88,-173122.69,0.0,363984.31,660337,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026C3CC3FCAA5F,174507.13,170126.85,4380.28,-174507.13,0.0,127333.87,648774,4
KXMVESPORTSMULTIGAMEEXTENDED-S20265BDBDA96911,181420.13,173948.51,7471.62,-181420.13,0.0,189950.87,637530,5
KXMVECROSSCATEGORY-S20261A0F61AE3AF,192077.52,183650.63,8426.89,-192077.52,0.0,259869.48,634052,5
KXMVESPORTSMULTIGAMEEXTENDED-S20267F03B4177EB,350256.89,345418.35,4838.54,-350256.89,0.0,95747.11,625478,2
KXMLBSPREAD-26JUN162010DETHOU,191609.18,182490.05,9119.13,-191609.18,0.0,291970.82,624099,2
KXMLBSPREAD-26JUN281340AZTB,210159.15,200830.64,9328.51,-210159.15,0.0,306546.85,623992,2
KXMVECROSSCATEGORY-S2026D8C3EB443C1,205374.52,195392.36,9982.16,-205374.52,0.0,323936.48,622683,4
KXWCBTTS-26JUN30CIVNOR,243550.21,232980.89,10569.32,-243550.21,0.0,360819.79,620937,5
KXMLBSPREAD-26JUL171915TEXATL,173740.07,165597.39,8142.68,-173740.07,0.0,322029.93,619731,2
KXMVECROSSCATEGORY-S202654D89203C34,251617.93,244127.31,7490.62,-251617.93,0.0,167612.07,619167,5
KXMVESPORTSMULTIGAMEEXTENDED-S20262C506C15D40,167751.94,161794.74,5957.2,-167751.94,0.0,110077.06,617488,4
KXMVESPORTSMULTIGAMEEXTENDED-S20266A9E65EA8BA,194371.93,187614.03,6757.9,-194371.93,0.0,162762.07,615263,3
KXMLBSPREAD-26JUN151845KCWSH,165286.83,156457.77,8829.06,-165286.83,0.0,291585.17,614352,2
KXMLBSPREAD-26JUN191905CINNYY,191787.65,181847.68,9939.97,-191787.65,0.0,315298.35,607378,2
KXWCCORNERS-26JUL05MEXENG,176580.48,167238.87,9341.61,-176580.48,0.0,333445.52,607206,4
KXMVECROSSCATEGORY-S202608B9DC8F933,243726.24,240904.61,2821.63,-243726.24,0.0,74187.76,606397,6
KXWCFIRSTGOAL-26JUL03ARGCPV,202834.97,195903.77,6931.2,-202834.97,0.0,176751.03,603100,1
KXMVESPORTSMULTIGAMEEXTENDED-S20266BB9E3BDC90,159058.3,156540.8,2517.5,-159058.3,0.0,94549.7,602921,4
KXMLBGAME-26JUL012040MIACOL,-267881.86,-278117.6,10235.74,265305.57,2576.29,342444.86,602782,4
KXATPMATCH-26JUL15HANVAC,187117.68,178259.26,8858.42,-189344.0,2226.32,253136.32,602315,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026DE9D83931AB,170865.96,167518.91,3347.05,-170865.96,0.0,110175.04,600245,4
KXWCGOAL-26JUL15ENGARG-ARGEFERNA8,385692.49,382793.09,2899.4,-385692.49,0.0,52570.51,600218,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026BE4E6F3C658,309238.92,299607.48,9631.44,-309238.92,0.0,237830.08,594142,4
KXMVESPORTSMULTIGAMEEXTENDED-S202611B434A537E,364646.84,362994.48,1652.36,-364646.84,0.0,41864.16,591064,7
KXMLBSPREAD-26MAY141235COLPIT,181145.66,172249.58,8896.08,-181145.66,0.0,293720.34,590704,2
KXMVECROSSCATEGORY-S2026ED2EF70B40E,298225.76,288684.33,9541.43,-298225.76,0.0,240683.24,588898,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026AB3D175EAF5,267815.8,264274.05,3541.74,-267815.8,0.0,106148.2,584924,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026A93201392D7,223453.3,219099.37,4353.92,-223453.3,0.0,144002.7,582570,4
KXMLBSPREAD-26JUN011940SFMIL,178920.54,171054.26,7866.28,-178920.54,0.0,253942.46,581994,2
KXT20MATCH-26JUL180600SOMNOR,216773.65,210446.86,6326.79,-216773.65,0.0,199402.35,578594,4
KXMLBSPREAD-26MAY191840BALTB,180185.78,172401.39,7784.39,-180185.78,0.0,229296.22,577468,2
KXWCGOAL-26JUN21TUNJPN-JPNAUEDA9,260536.12,255165.1,5371.02,-260536.12,0.0,158291.88,560468,3
KXMVECROSSCATEGORY-S2026A4DEC7872BA,237054.59,230317.74,6736.85,-237054.59,0.0,174453.41,560341,1
KXMVESPORTSMULTIGAMEEXTENDED-S2026EF6FE2ECD7B,203371.43,201602.54,1768.89,-203371.43,0.0,45559.57,558915,3
KXMVESPORTSMULTIGAMEEXTENDED-S2026A604CD1B2F8,281209.16,274692.72,6516.44,-281209.16,0.0,148177.84,558746,4
KXMVESPORTSMULTIGAMEEXTENDED-S2026333306AD006,216171.54,211068.89,5102.65,-216171.54,0.0,127976.46,552703,4
KXWCBTTS-26JUN18SUIBIH,266732.9,257088.49,9644.41,-266732.9,0.0,273425.1,550289,7
KXMVESPORTSMULTIGAMEEXTENDED-S2026640CBD325D6,240183.95,234641.34,5542.6,-240183.95,0.0,122532.06,546476,7
KXMVESPORTSMULTIGAMEEXTENDED-S2026CD3C2AC2742,319166.7,316584.4,2582.3,-319166.7,0.0,88090.3,546174,3
KXMVESPORTSMULTIGAMEEXTENDED-S20263CE63919531,169254.39,163685.95,5568.43,-169254.39,0.0,131116.61,535324,4
KXMVECROSSCATEGORY-S2026AFA138C914F,199720.83,191485.19,8235.64,-199720.83,0.0,222903.17,529961,5
KXMLBSPREAD-26APR191335KCNYY,196210.56,188695.88,7514.68,-196210.56,0.0,224193.44,528159,2
KXMVESPORTSMULTIGAMEEXTENDED-S20263F5FAAB537A,182483.87,176065.36,6418.51,-182483.87,0.0,147867.13,526622,3
KXMVESPORTSMULTIGAMEEXTENDED-S20260D451AA3E17,210766.87,205222.26,5544.61,-210766.87,0.0,128114.13,526003,4
KXMVESPORTSMULTIGAMEEXTENDED-S20269EECA8833E8,160996.84,157920.11,3076.73,-160996.84,0.0,120243.16,524040,2
KXWCSPREAD-26JUN18SUIBIH,227571.9,220069.99,7501.91,-227571.9,0.0,198052.1,520784,9
KXMVESPORTSMULTIGAMEEXTENDED-S202666CC66F62CD,208763.89,201671.8,7092.09,-208763.89,0.0,173594.11,517990,8
KXMVESPORTSMULTIGAMEEXTENDED-S2026DC5EAC0C38D,172094.29,167871.39,4222.9,-172094.29,0.0,115777.71,516812,7
KXMVESPORTSMULTIGAMEEXTENDED-S2026F40CBF0E42C,230476.82,228453.89,2022.93,-230476.82,0.0,128691.18,514834,2
KXMVESPORTSMULTIGAMEEXTENDED-S2026D50924AB39B,239218.65,237210.2,2008.45,-239218.65,0.0,35370.35,510905,7
KXMVESPORTSMULTIGAMEEXTENDED-S2026D772A427AE4,167560.25,165244.6,2315.65,-167560.25,0.0,77361.75,506688,2
KXWC1HBTTS-26JUL05MEXENG,370409.08,365383.39,5025.69,-370409.08,0.0,104866.92,502069,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026BFE5483DCE0,226982.49,220446.02,6536.47,-226982.49,0.0,143209.51,501218,5
KXMVESPORTSMULTIGAMEEXTENDED-S2026A13C7C4AE86,189873.02,181966.8,7906.22,-189873.02,0.0,214364.98,493774,4
KXMLBSPREAD-26JUL011915STLATL,210006.41,202355.81,7650.6,-210006.41,0.0,202606.59,483613,2
