date,report_ticker,kind,contracts
2026-05-03,KXMVECROSSCATEGORY,correlated,40175986
2026-05-03,KXMVECROSSCATEGORY,independent,24870862
2026-05-03,KXMVENBASINGLEGAME,correlated,478
2026-05-03,KXMVESPORTSMULTIGAMEEXTENDED,correlated,45243133
2026-05-03,KXMVESPORTSMULTIGAMEEXTENDED,independent,39373635
2026-05-03,KXTRUMPBEARCASECOMBO,pending,47
2026-05-03,KXTRUMPBULLCASECOMBO,pending,2833
2026-05-03,KXTXSENCOMBO,pending,8529
2026-05-04,KXBALANCEPOWERCOMBO,pending,231028
2026-05-04,KXBLUETSUNAMICOMBO,pending,33
2026-05-04,KXBLUEWAVECOMBO,pending,9082
2026-05-04,KXDEMSENATEPRIMARYCOMBO,pending,82
2026-05-04,KXFEDCOMBO,pending,7
2026-05-04,KXGOPSENATEPRIMARYCOMBO,pending,414
2026-05-04,KXLEAVEHOUSECOMBO,pending,74
2026-05-04,KXLEGISLATIVECOMBO,pending,1506
2026-05-04,KXMLBAWARDCOMBO,pending,326
2026-05-04,KXMVECROSSCATEGORY,correlated,45511787
2026-05-04,KXMVECROSSCATEGORY,independent,27980598
2026-05-04,KXMVENBASINGLEGAME,correlated,41771
2026-05-04,KXMVESPORTSMULTIGAMEEXTENDED,correlated,35618312
2026-05-04,KXMVESPORTSMULTIGAMEEXTENDED,independent,42600342
2026-05-04,KXTRUMPBEARCASECOMBO,pending,1089
2026-05-04,KXTRUMPBULLCASECOMBO,pending,1550
2026-05-04,KXTXSENCOMBO,pending,928
2026-05-05,KXBALANCEPOWERCOMBO,pending,128122
2026-05-05,KXBLUETSUNAMICOMBO,pending,30
2026-05-05,KXBLUEWAVECOMBO,pending,10314
2026-05-05,KXDEMSENATEPRIMARYCOMBO,pending,84
2026-05-05,KXFEDCOMBO,pending,17
2026-05-05,KXLEAVEHOUSECOMBO,pending,122
2026-05-05,KXLEGISLATIVECOMBO,pending,84
2026-05-05,KXMLBAWARDCOMBO,pending,328
2026-05-05,KXMVECROSSCATEGORY,correlated,32908900
2026-05-05,KXMVECROSSCATEGORY,independent,36471572
2026-05-05,KXMVENBASINGLEGAME,correlated,27729
2026-05-05,KXMVESPORTSMULTIGAMEEXTENDED,correlated,33670100
2026-05-05,KXMVESPORTSMULTIGAMEEXTENDED,independent,46153551
2026-05-05,KXTRUMPBEARCASECOMBO,pending,2038
2026-05-05,KXTRUMPBULLCASECOMBO,pending,524
2026-05-05,KXTXSENCOMBO,pending,4895
2026-05-06,KXBALANCEPOWERCOMBO,pending,56835
2026-05-06,KXBLUETSUNAMICOMBO,pending,2184
2026-05-06,KXBLUEWAVECOMBO,pending,1180
2026-05-06,KXDEMSENATEPRIMARYCOMBO,pending,101
2026-05-06,KXGOPSENATEPRIMARYCOMBO,pending,14
2026-05-06,KXLEGISLATIVECOMBO,pending,2263
2026-05-06,KXMLBAWARDCOMBO,pending,233
2026-05-06,KXMVECROSSCATEGORY,correlated,29384241
2026-05-06,KXMVECROSSCATEGORY,independent,29953840
2026-05-06,KXMVENBASINGLEGAME,correlated,83426
2026-05-06,KXMVESPORTSMULTIGAMEEXTENDED,correlated,45597090
2026-05-06,KXMVESPORTSMULTIGAMEEXTENDED,independent,44517080
2026-05-06,KXTRUMPBEARCASECOMBO,pending,787
2026-05-06,KXTRUMPBULLCASECOMBO,pending,15
2026-05-06,KXTXSENCOMBO,pending,12653
2026-05-07,KXBALANCEPOWERCOMBO,pending,33179
2026-05-07,KXBLUETSUNAMICOMBO,pending,1362
2026-05-07,KXBLUEWAVECOMBO,pending,1055
2026-05-07,KXDEMSENATEPRIMARYCOMBO,pending,2696
2026-05-07,KXFEDCOMBO,pending,4
2026-05-07,KXGOPSENATEPRIMARYCOMBO,pending,48
2026-05-07,KXLEAVEHOUSECOMBO,pending,11
2026-05-07,KXLEGISLATIVECOMBO,pending,334
2026-05-07,KXMLBAWARDCOMBO,pending,79
2026-05-07,KXMVECROSSCATEGORY,correlated,51862473
2026-05-07,KXMVECROSSCATEGORY,independent,22022911
2026-05-07,KXMVENBASINGLEGAME,correlated,104486
2026-05-07,KXMVESPORTSMULTIGAMEEXTENDED,correlated,40997517
2026-05-07,KXMVESPORTSMULTIGAMEEXTENDED,independent,38592007
2026-05-07,KXTRUMPBEARCASECOMBO,pending,23
2026-05-07,KXTRUMPBULLCASECOMBO,pending,217
2026-05-07,KXTXSENCOMBO,pending,4019
2026-05-08,KXBALANCEPOWERCOMBO,pending,450333
2026-05-08,KXBLUETSUNAMICOMBO,pending,12677
2026-05-08,KXBLUEWAVECOMBO,pending,6925
2026-05-08,KXDEMSENATEPRIMARYCOMBO,pending,1217
2026-05-08,KXFEDCOMBO,pending,611
2026-05-08,KXGOPSENATEPRIMARYCOMBO,pending,136
2026-05-08,KXLEAVEHOUSECOMBO,pending,6
2026-05-08,KXLEGISLATIVECOMBO,pending,4525
2026-05-08,KXMLBAWARDCOMBO,pending,133
2026-05-08,KXMVECROSSCATEGORY,correlated,34414562
2026-05-08,KXMVECROSSCATEGORY,independent,44832150
2026-05-08,KXMVENBASINGLEGAME,correlated,65214
2026-05-08,KXMVESPORTSMULTIGAMEEXTENDED,correlated,42349053
2026-05-08,KXMVESPORTSMULTIGAMEEXTENDED,independent,54736465
2026-05-08,KXTRUMPBEARCASECOMBO,pending,133
2026-05-08,KXTRUMPBULLCASECOMBO,pending,3244
2026-05-08,KXTXSENCOMBO,pending,22205
2026-05-09,KXBALANCEPOWERCOMBO,pending,173939
2026-05-09,KXBLUETSUNAMICOMBO,pending,662
2026-05-09,KXBLUEWAVECOMBO,pending,3609
2026-05-09,KXDEMSENATEPRIMARYCOMBO,pending,76
2026-05-09,KXGOPSENATEPRIMARYCOMBO,pending,91
2026-05-09,KXLEAVEHOUSECOMBO,pending,1
2026-05-09,KXLEGISLATIVECOMBO,pending,1352
2026-05-09,KXMLBAWARDCOMBO,pending,165
2026-05-09,KXMVECROSSCATEGORY,correlated,34781151
2026-05-09,KXMVECROSSCATEGORY,independent,50798579
2026-05-09,KXMVENBASINGLEGAME,correlated,139300
2026-05-09,KXMVESPORTSMULTIGAMEEXTENDED,correlated,53760764
2026-05-09,KXMVESPORTSMULTIGAMEEXTENDED,independent,87005541
2026-05-09,KXTRUMPBEARCASECOMBO,pending,234
2026-05-09,KXTRUMPBULLCASECOMBO,pending,3164
2026-05-09,KXTXSENCOMBO,pending,10212
2026-05-10,KXBALANCEPOWERCOMBO,pending,73110
2026-05-10,KXBLUETSUNAMICOMBO,pending,2052
2026-05-10,KXBLUEWAVECOMBO,pending,3131
2026-05-10,KXDEMSENATEPRIMARYCOMBO,pending,16
2026-05-10,KXGOPSENATEPRIMARYCOMBO,pending,89
2026-05-10,KXLEAVEHOUSECOMBO,pending,2
2026-05-10,KXMLBAWARDCOMBO,pending,121
2026-05-10,KXMVECROSSCATEGORY,correlated,37657414
2026-05-10,KXMVECROSSCATEGORY,independent,33047811
2026-05-10,KXMVENBASINGLEGAME,correlated,91815
2026-05-10,KXMVESPORTSMULTIGAMEEXTENDED,correlated,68225408
2026-05-10,KXMVESPORTSMULTIGAMEEXTENDED,independent,51731770
2026-05-10,KXTRUMPBEARCASECOMBO,pending,1328
2026-05-10,KXTRUMPBULLCASECOMBO,pending,912
2026-05-10,KXTXSENCOMBO,pending,10801
2026-05-11,KXBALANCEPOWERCOMBO,pending,136073
2026-05-11,KXBLUETSUNAMICOMBO,pending,528
2026-05-11,KXBLUEWAVECOMBO,pending,2649
2026-05-11,KXDEMSENATEPRIMARYCOMBO,pending,18
2026-05-11,KXFEDCOMBO,pending,169
2026-05-11,KXGOPSENATEPRIMARYCOMBO,pending,30
2026-05-11,KXLEAVEHOUSECOMBO,pending,896
2026-05-11,KXMLBAWARDCOMBO,pending,1
2026-05-11,KXMVECROSSCATEGORY,correlated,30938170
2026-05-11,KXMVECROSSCATEGORY,independent,17275582
2026-05-11,KXMVENBASINGLEGAME,correlated,74546
2026-05-11,KXMVESPORTSMULTIGAMEEXTENDED,correlated,66984247
2026-05-11,KXMVESPORTSMULTIGAMEEXTENDED,independent,26687555
2026-05-11,KXTRUMPBEARCASECOMBO,pending,1859
2026-05-11,KXTRUMPBULLCASECOMBO,pending,759
2026-05-11,KXTXSENCOMBO,pending,3751
2026-05-12,KXBALANCEPOWERCOMBO,pending,72075
2026-05-12,KXBLUETSUNAMICOMBO,pending,128
2026-05-12,KXBLUEWAVECOMBO,pending,677
2026-05-12,KXDEMSENATEPRIMARYCOMBO,pending,841
2026-05-12,KXFEDCOMBO,pending,18
2026-05-12,KXGOPSENATEPRIMARYCOMBO,pending,36
2026-05-12,KXLEAVEHOUSECOMBO,pending,839
2026-05-12,KXMVECROSSCATEGORY,correlated,25850247
2026-05-12,KXMVECROSSCATEGORY,independent,25585677
2026-05-12,KXMVENBASINGLEGAME,correlated,66960
2026-05-12,KXMVESPORTSMULTIGAMEEXTENDED,correlated,41032794
2026-05-12,KXMVESPORTSMULTIGAMEEXTENDED,independent,37036294
2026-05-12,KXTRUMPBEARCASECOMBO,pending,670
2026-05-12,KXTRUMPBULLCASECOMBO,pending,307
2026-05-12,KXTXSENCOMBO,pending,1020
2026-05-13,KXBALANCEPOWERCOMBO,pending,131572
2026-05-13,KXBLUETSUNAMICOMBO,pending,2720
2026-05-13,KXBLUEWAVECOMBO,pending,3089
2026-05-13,KXDEMSENATEPRIMARYCOMBO,pending,77
2026-05-13,KXFEDCOMBO,pending,1098
2026-05-13,KXGOPSENATEPRIMARYCOMBO,pending,5
2026-05-13,KXLEAVEHOUSECOMBO,pending,129
2026-05-13,KXMLBAWARDCOMBO,pending,79
2026-05-13,KXMVECROSSCATEGORY,correlated,22206136
2026-05-13,KXMVECROSSCATEGORY,independent,28760149
2026-05-13,KXMVENBASINGLEGAME,correlated,68592
2026-05-13,KXMVESPORTSMULTIGAMEEXTENDED,correlated,32679463
2026-05-13,KXMVESPORTSMULTIGAMEEXTENDED,independent,40783260
2026-05-13,KXTRUMPBEARCASECOMBO,pending,278
2026-05-13,KXTRUMPBULLCASECOMBO,pending,234
2026-05-13,KXTXSENCOMBO,pending,4089
2026-05-14,KXBALANCEPOWERCOMBO,pending,42958
2026-05-14,KXBLUETSUNAMICOMBO,pending,375
2026-05-14,KXBLUEWAVECOMBO,pending,1158
2026-05-14,KXDEMSENATEPRIMARYCOMBO,pending,46
2026-05-14,KXFEDCOMBO,pending,1
2026-05-14,KXLEAVEHOUSECOMBO,pending,10
2026-05-14,KXMLBAWARDCOMBO,pending,556
2026-05-14,KXMVECROSSCATEGORY,correlated,14759834
2026-05-14,KXMVECROSSCATEGORY,independent,17261527
2026-05-14,KXMVENBASINGLEGAME,correlated,15983
2026-05-14,KXMVESPORTSMULTIGAMEEXTENDED,correlated,24417962
2026-05-14,KXMVESPORTSMULTIGAMEEXTENDED,independent,33565783
2026-05-14,KXTRUMPBEARCASECOMBO,pending,1461
2026-05-14,KXTRUMPBULLCASECOMBO,pending,3801
2026-05-14,KXTRUMPPRIMARYCOMBO,pending,776
2026-05-14,KXTXSENCOMBO,pending,830
2026-05-15,KXBALANCEPOWERCOMBO,pending,96396
2026-05-15,KXBLUETSUNAMICOMBO,pending,477
2026-05-15,KXBLUEWAVECOMBO,pending,1207
2026-05-15,KXDEMSENATEPRIMARYCOMBO,pending,348
2026-05-15,KXFEDCOMBO,pending,4
2026-05-15,KXGOPSENATEPRIMARYCOMBO,pending,14
2026-05-15,KXLEAVEHOUSECOMBO,pending,8
2026-05-15,KXMLBAWARDCOMBO,pending,366
2026-05-15,KXMVECROSSCATEGORY,correlated,25874571
2026-05-15,KXMVECROSSCATEGORY,independent,23500372
2026-05-15,KXMVENBASINGLEGAME,correlated,58760
2026-05-15,KXMVESPORTSMULTIGAMEEXTENDED,correlated,48768419
2026-05-15,KXMVESPORTSMULTIGAMEEXTENDED,independent,57703101
2026-05-15,KXTRUMPBEARCASECOMBO,pending,307
2026-05-15,KXTRUMPBULLCASECOMBO,pending,424
2026-05-15,KXTRUMPPRIMARYCOMBO,pending,1
2026-05-15,KXTXSENCOMBO,pending,3999
2026-05-16,KXBALANCEPOWERCOMBO,pending,37260
2026-05-16,KXBLUETSUNAMICOMBO,pending,974
2026-05-16,KXBLUEWAVECOMBO,pending,1616
2026-05-16,KXDEMSENATEPRIMARYCOMBO,pending,20
2026-05-16,KXGOPSENATEPRIMARYCOMBO,pending,752
2026-05-16,KXLEAVEHOUSECOMBO,pending,118
2026-05-16,KXLEGISLATIVECOMBO,pending,7
2026-05-16,KXMVECROSSCATEGORY,correlated,14234500
2026-05-16,KXMVECROSSCATEGORY,independent,36988070
2026-05-16,KXMVENBASINGLEGAME,correlated,4035
2026-05-16,KXMVESPORTSMULTIGAMEEXTENDED,correlated,25445942
2026-05-16,KXMVESPORTSMULTIGAMEEXTENDED,independent,85609498
2026-05-16,KXTRUMPBEARCASECOMBO,pending,48
2026-05-16,KXTRUMPBULLCASECOMBO,pending,120
2026-05-16,KXTXSENCOMBO,pending,5681
2026-05-17,KXBALANCEPOWERCOMBO,pending,24639
2026-05-17,KXBLUETSUNAMICOMBO,pending,274
2026-05-17,KXBLUEWAVECOMBO,pending,3117
2026-05-17,KXDEMSENATEPRIMARYCOMBO,pending,106
2026-05-17,KXFEDCOMBO,pending,149
2026-05-17,KXGOPSENATEPRIMARYCOMBO,pending,11
2026-05-17,KXLEAVEHOUSECOMBO,pending,259
2026-05-17,KXLEGISLATIVECOMBO,pending,2
2026-05-17,KXMLBAWARDCOMBO,pending,197
2026-05-17,KXMVECROSSCATEGORY,correlated,25464998
2026-05-17,KXMVECROSSCATEGORY,independent,24357121
2026-05-17,KXMVENBASINGLEGAME,correlated,40565
2026-05-17,KXMVESPORTSMULTIGAMEEXTENDED,correlated,51456134
2026-05-17,KXMVESPORTSMULTIGAMEEXTENDED,independent,54627699
2026-05-17,KXTRUMPBEARCASECOMBO,pending,774
2026-05-17,KXTRUMPBULLCASECOMBO,pending,262
2026-05-17,KXTRUMPPRIMARYCOMBO,pending,237
2026-05-17,KXTXSENCOMBO,pending,4367
2026-05-18,KXBALANCEPOWERCOMBO,pending,92308
2026-05-18,KXBLUETSUNAMICOMBO,pending,803
2026-05-18,KXBLUEWAVECOMBO,pending,7976
2026-05-18,KXDEMSENATEPRIMARYCOMBO,pending,116
2026-05-18,KXFEDCOMBO,pending,141
2026-05-18,KXGOPSENATEPRIMARYCOMBO,pending,719
2026-05-18,KXLEAVEHOUSECOMBO,pending,224
2026-05-18,KXLEGISLATIVECOMBO,pending,13
2026-05-18,KXMLBAWARDCOMBO,pending,29
2026-05-18,KXMVECROSSCATEGORY,correlated,16715046
2026-05-18,KXMVECROSSCATEGORY,independent,18866842
2026-05-18,KXMVENBASINGLEGAME,correlated,57343
2026-05-18,KXMVESPORTSMULTIGAMEEXTENDED,correlated,38645708
2026-05-18,KXMVESPORTSMULTIGAMEEXTENDED,independent,57262395
2026-05-18,KXTRUMPBEARCASECOMBO,pending,71
2026-05-18,KXTRUMPBULLCASECOMBO,pending,865
2026-05-18,KXTXSENCOMBO,pending,4863
2026-05-19,KXBALANCEPOWERCOMBO,pending,134116
2026-05-19,KXBLUETSUNAMICOMBO,pending,1197
2026-05-19,KXBLUEWAVECOMBO,pending,10447
2026-05-19,KXDEMSENATEPRIMARYCOMBO,pending,62
2026-05-19,KXFEDCOMBO,pending,109
2026-05-19,KXGOPSENATEPRIMARYCOMBO,pending,2295
2026-05-19,KXLEAVEHOUSECOMBO,pending,167
2026-05-19,KXLEGISLATIVECOMBO,pending,315
2026-05-19,KXMLBAWARDCOMBO,pending,576
2026-05-19,KXMVECROSSCATEGORY,correlated,18355715
2026-05-19,KXMVECROSSCATEGORY,independent,19646507
2026-05-19,KXMVENBASINGLEGAME,correlated,120133
2026-05-19,KXMVESPORTSMULTIGAMEEXTENDED,correlated,48411599
2026-05-19,KXMVESPORTSMULTIGAMEEXTENDED,independent,56443159
2026-05-19,KXTRUMPBEARCASECOMBO,pending,732
2026-05-19,KXTRUMPBULLCASECOMBO,pending,1820
2026-05-19,KXTRUMPPRIMARYCOMBO,pending,10
2026-05-19,KXTXSENCOMBO,pending,119661
2026-05-20,KXBALANCEPOWERCOMBO,pending,38906
2026-05-20,KXBLUETSUNAMICOMBO,pending,87
2026-05-20,KXBLUEWAVECOMBO,pending,2071
2026-05-20,KXDEMSENATEPRIMARYCOMBO,pending,92
2026-05-20,KXFEDCOMBO,pending,3205
2026-05-20,KXGOPSENATEPRIMARYCOMBO,pending,28
2026-05-20,KXMLBAWARDCOMBO,pending,267
2026-05-20,KXMVECROSSCATEGORY,correlated,21002839
2026-05-20,KXMVECROSSCATEGORY,independent,19278942
2026-05-20,KXMVECROSSCATEGORY,pending,1032
2026-05-20,KXMVENBASINGLEGAME,correlated,123962
2026-05-20,KXMVESPORTSMULTIGAMEEXTENDED,correlated,63167635
2026-05-20,KXMVESPORTSMULTIGAMEEXTENDED,independent,64096587
2026-05-20,KXMVESPORTSMULTIGAMEEXTENDED,pending,420
2026-05-20,KXTRUMPBEARCASECOMBO,pending,81
2026-05-20,KXTRUMPBULLCASECOMBO,pending,292
2026-05-20,KXTXSENCOMBO,pending,72274
2026-05-21,KXBALANCEPOWERCOMBO,pending,38104
2026-05-21,KXBLUETSUNAMICOMBO,pending,314
2026-05-21,KXBLUEWAVECOMBO,pending,130
2026-05-21,KXDEMSENATEPRIMARYCOMBO,pending,68
2026-05-21,KXFEDCOMBO,pending,1806
2026-05-21,KXGOPSENATEPRIMARYCOMBO,pending,39
2026-05-21,KXLEAVEHOUSECOMBO,pending,10
2026-05-21,KXMLBAWARDCOMBO,pending,768
2026-05-21,KXMVECROSSCATEGORY,correlated,22722911
2026-05-21,KXMVECROSSCATEGORY,independent,12966324
2026-05-21,KXMVECROSSCATEGORY,pending,104297
2026-05-21,KXMVENBASINGLEGAME,correlated,127347
2026-05-21,KXMVENBASINGLEGAME,pending,56
2026-05-21,KXMVESPORTSMULTIGAMEEXTENDED,correlated,56043673
2026-05-21,KXMVESPORTSMULTIGAMEEXTENDED,independent,41761888
2026-05-21,KXMVESPORTSMULTIGAMEEXTENDED,pending,255494
2026-05-21,KXTRUMPBEARCASECOMBO,pending,284
2026-05-21,KXTRUMPBULLCASECOMBO,pending,2133
2026-05-21,KXTXSENCOMBO,pending,19735
2026-05-22,KXBALANCEPOWERCOMBO,pending,37063
2026-05-22,KXBLUETSUNAMICOMBO,pending,291
2026-05-22,KXBLUEWAVECOMBO,pending,1804
2026-05-22,KXFEDCOMBO,pending,502
2026-05-22,KXGOPSENATEPRIMARYCOMBO,pending,11
2026-05-22,KXLEAVEHOUSECOMBO,pending,98
2026-05-22,KXMVECROSSCATEGORY,correlated,17347410
2026-05-22,KXMVECROSSCATEGORY,independent,17737987
2026-05-22,KXMVECROSSCATEGORY,pending,46681
2026-05-22,KXMVENBASINGLEGAME,correlated,125958
2026-05-22,KXMVENBASINGLEGAME,pending,200
2026-05-22,KXMVESPORTSMULTIGAMEEXTENDED,correlated,56048364
2026-05-22,KXMVESPORTSMULTIGAMEEXTENDED,independent,72116310
2026-05-22,KXMVESPORTSMULTIGAMEEXTENDED,pending,132105
2026-05-22,KXTRUMPBEARCASECOMBO,pending,1091
2026-05-22,KXTRUMPBULLCASECOMBO,pending,2455
2026-05-22,KXTXSENCOMBO,pending,11407
2026-05-23,KXBALANCEPOWERCOMBO,pending,6448
2026-05-23,KXBLUETSUNAMICOMBO,pending,378
2026-05-23,KXBLUEWAVECOMBO,pending,1688
2026-05-23,KXDEMSENATEPRIMARYCOMBO,pending,15
2026-05-23,KXFEDCOMBO,pending,402
2026-05-23,KXGOPSENATEPRIMARYCOMBO,pending,11
2026-05-23,KXLEAVEHOUSECOMBO,pending,275
2026-05-23,KXMLBAWARDCOMBO,pending,183
2026-05-23,KXMVECROSSCATEGORY,correlated,16730177
2026-05-23,KXMVECROSSCATEGORY,independent,19372408
2026-05-23,KXMVECROSSCATEGORY,pending,103037
2026-05-23,KXMVENBASINGLEGAME,correlated,89972
2026-05-23,KXMVENBASINGLEGAME,pending,219
2026-05-23,KXMVESPORTSMULTIGAMEEXTENDED,correlated,65769670
2026-05-23,KXMVESPORTSMULTIGAMEEXTENDED,independent,75458290
2026-05-23,KXMVESPORTSMULTIGAMEEXTENDED,pending,157847
2026-05-23,KXTRUMPBEARCASECOMBO,pending,53
2026-05-23,KXTRUMPBULLCASECOMBO,pending,1134
2026-05-23,KXTXSENCOMBO,pending,14510
2026-05-24,KXBALANCEPOWERCOMBO,pending,59152
2026-05-24,KXBLUETSUNAMICOMBO,pending,227
2026-05-24,KXBLUEWAVECOMBO,pending,2652
2026-05-24,KXDEMSENATEPRIMARYCOMBO,pending,124
2026-05-24,KXFEDCOMBO,pending,275
2026-05-24,KXGOPSENATEPRIMARYCOMBO,pending,98
2026-05-24,KXLEGISLATIVECOMBO,pending,8
2026-05-24,KXMLBAWARDCOMBO,pending,1280
2026-05-24,KXMVECROSSCATEGORY,correlated,17653023
2026-05-24,KXMVECROSSCATEGORY,independent,20349487
2026-05-24,KXMVECROSSCATEGORY,pending,91888
2026-05-24,KXMVENBASINGLEGAME,correlated,163886
2026-05-24,KXMVENBASINGLEGAME,pending,521
2026-05-24,KXMVESPORTSMULTIGAMEEXTENDED,correlated,63334446
2026-05-24,KXMVESPORTSMULTIGAMEEXTENDED,independent,86695247
2026-05-24,KXMVESPORTSMULTIGAMEEXTENDED,pending,203160
2026-05-24,KXTRUMPBEARCASECOMBO,pending,96
2026-05-24,KXTRUMPBULLCASECOMBO,pending,127
2026-05-24,KXTXSENCOMBO,pending,15644
2026-05-25,KXBALANCEPOWERCOMBO,pending,23203
2026-05-25,KXBLUETSUNAMICOMBO,pending,53
2026-05-25,KXBLUEWAVECOMBO,pending,1038
2026-05-25,KXDEMSENATEPRIMARYCOMBO,pending,53
2026-05-25,KXLEAVEHOUSECOMBO,pending,64
2026-05-25,KXMLBAWARDCOMBO,pending,103
2026-05-25,KXMVECROSSCATEGORY,correlated,15694626
2026-05-25,KXMVECROSSCATEGORY,independent,14841373
2026-05-25,KXMVECROSSCATEGORY,pending,112387
2026-05-25,KXMVENBASINGLEGAME,correlated,103382
2026-05-25,KXMVENBASINGLEGAME,pending,18
2026-05-25,KXMVESPORTSMULTIGAMEEXTENDED,correlated,59348574
2026-05-25,KXMVESPORTSMULTIGAMEEXTENDED,independent,63227425
2026-05-25,KXMVESPORTSMULTIGAMEEXTENDED,pending,207020
2026-05-25,KXTRUMPBEARCASECOMBO,pending,41
2026-05-25,KXTRUMPBULLCASECOMBO,pending,90
2026-05-25,KXTRUMPPRIMARYCOMBO,pending,25
2026-05-25,KXTXSENCOMBO,pending,43800
2026-05-26,KXBALANCEPOWERCOMBO,pending,59763
2026-05-26,KXBLUETSUNAMICOMBO,pending,523
2026-05-26,KXBLUEWAVECOMBO,pending,980
2026-05-26,KXDEMSENATEPRIMARYCOMBO,pending,19
2026-05-26,KXFEDCOMBO,pending,500
2026-05-26,KXGOPSENATEPRIMARYCOMBO,pending,7
2026-05-26,KXLEAVEHOUSECOMBO,pending,5
2026-05-26,KXLEGISLATIVECOMBO,pending,38
2026-05-26,KXMLBAWARDCOMBO,pending,2370
2026-05-26,KXMVECROSSCATEGORY,correlated,12880688
2026-05-26,KXMVECROSSCATEGORY,independent,12125558
2026-05-26,KXMVECROSSCATEGORY,pending,151730
2026-05-26,KXMVENBASINGLEGAME,correlated,132465
2026-05-26,KXMVENBASINGLEGAME,pending,450
2026-05-26,KXMVESPORTSMULTIGAMEEXTENDED,correlated,48142432
2026-05-26,KXMVESPORTSMULTIGAMEEXTENDED,independent,61216579
2026-05-26,KXMVESPORTSMULTIGAMEEXTENDED,pending,437038
2026-05-26,KXTRUMPBEARCASECOMBO,pending,474
2026-05-26,KXTRUMPBULLCASECOMBO,pending,3320
2026-05-26,KXTXSENCOMBO,pending,98301
2026-05-27,KXBALANCEPOWERCOMBO,pending,125982
2026-05-27,KXBLUETSUNAMICOMBO,pending,230
2026-05-27,KXBLUEWAVECOMBO,pending,560
2026-05-27,KXDEMSENATEPRIMARYCOMBO,pending,103
2026-05-27,KXFEDCOMBO,pending,112
2026-05-27,KXGOPSENATEPRIMARYCOMBO,pending,5
2026-05-27,KXLEAVEHOUSECOMBO,pending,20
2026-05-27,KXLEGISLATIVECOMBO,pending,141
2026-05-27,KXMLBAWARDCOMBO,pending,1234
2026-05-27,KXMVECROSSCATEGORY,correlated,7999397
2026-05-27,KXMVECROSSCATEGORY,independent,15954229
2026-05-27,KXMVECROSSCATEGORY,pending,45689
2026-05-27,KXMVENBASINGLEGAME,correlated,12097
2026-05-27,KXMVESPORTSMULTIGAMEEXTENDED,correlated,35412299
2026-05-27,KXMVESPORTSMULTIGAMEEXTENDED,independent,85545800
2026-05-27,KXMVESPORTSMULTIGAMEEXTENDED,pending,130244
2026-05-27,KXTRUMPBEARCASECOMBO,pending,706
2026-05-27,KXTRUMPBULLCASECOMBO,pending,27
2026-05-28,KXBALANCEPOWERCOMBO,pending,33936
2026-05-28,KXBLUETSUNAMICOMBO,pending,745
2026-05-28,KXBLUEWAVECOMBO,pending,395
2026-05-28,KXDEMSENATEPRIMARYCOMBO,pending,62
2026-05-28,KXFEDCOMBO,pending,1
2026-05-28,KXGOPSENATEPRIMARYCOMBO,pending,12
2026-05-28,KXLEAVEHOUSECOMBO,pending,80
2026-05-28,KXLEGISLATIVECOMBO,pending,97
2026-05-28,KXMLBAWARDCOMBO,pending,2819
2026-05-28,KXMVECROSSCATEGORY,correlated,13895727
2026-05-28,KXMVECROSSCATEGORY,independent,9936437
2026-05-28,KXMVECROSSCATEGORY,pending,96483
2026-05-28,KXMVENBASINGLEGAME,correlated,202995
2026-05-28,KXMVENBASINGLEGAME,pending,1305
2026-05-28,KXMVESPORTSMULTIGAMEEXTENDED,correlated,65847509
2026-05-28,KXMVESPORTSMULTIGAMEEXTENDED,independent,49061826
2026-05-28,KXMVESPORTSMULTIGAMEEXTENDED,pending,198606
2026-05-28,KXTRUMPBEARCASECOMBO,pending,698
2026-05-28,KXTRUMPBULLCASECOMBO,pending,34
2026-05-29,KXBALANCEPOWERCOMBO,pending,36815
2026-05-29,KXBLUETSUNAMICOMBO,pending,907
2026-05-29,KXBLUEWAVECOMBO,pending,2113
2026-05-29,KXDEMSENATEPRIMARYCOMBO,pending,121
2026-05-29,KXFEDCOMBO,pending,397
2026-05-29,KXGOPSENATEPRIMARYCOMBO,pending,53
2026-05-29,KXLEAVEHOUSECOMBO,pending,775
2026-05-29,KXMVECROSSCATEGORY,correlated,7762380
2026-05-29,KXMVECROSSCATEGORY,independent,17015209
2026-05-29,KXMVECROSSCATEGORY,pending,53565
2026-05-29,KXMVESPORTSMULTIGAMEEXTENDED,correlated,40880450
2026-05-29,KXMVESPORTSMULTIGAMEEXTENDED,independent,95398989
2026-05-29,KXMVESPORTSMULTIGAMEEXTENDED,pending,145242
2026-05-29,KXTRUMPBEARCASECOMBO,pending,294
2026-05-29,KXTRUMPBULLCASECOMBO,pending,179
2026-05-30,KXBALANCEPOWERCOMBO,pending,41313
2026-05-30,KXBLUETSUNAMICOMBO,pending,103
2026-05-30,KXBLUEWAVECOMBO,pending,753
2026-05-30,KXDEMSENATEPRIMARYCOMBO,pending,61
2026-05-30,KXFEDCOMBO,pending,19
2026-05-30,KXGOPSENATEPRIMARYCOMBO,pending,125
2026-05-30,KXLEAVEHOUSECOMBO,pending,246
2026-05-30,KXMLBAWARDCOMBO,pending,4797
2026-05-30,KXMVECROSSCATEGORY,correlated,20958175
2026-05-30,KXMVECROSSCATEGORY,independent,19071271
2026-05-30,KXMVECROSSCATEGORY,pending,85749
