date,report_ticker,side,contracts_settled,notional_settled
2026-07-12,KXNASCARH2H,yes,38612,21116.86
2026-07-12,KXNASCARRACE,no,312297,270228.63
2026-07-12,KXNASCARRACE,yes,3874402,341188.31
2026-07-12,KXNASCARTOP10,no,11501,6712.58
2026-07-12,KXNASCARTOP10,yes,161550,64941.77
2026-07-12,KXNASCARTOP20,no,2885,1199.19
2026-07-12,KXNASCARTOP20,yes,10337,5842.19
2026-07-12,KXMVECROSSCATEGORY,yes,33675469,4591745.58
2026-07-12,KXPLAYTOGETHERJBJT,yes,126,3.78
2026-07-12,KXNETFLIXRANKMOVIEGLOBAL2,no,14725,10409.91
2026-07-12,KXNETFLIXRANKMOVIERUNNERUP,yes,88580,3652.49
2026-07-12,KXPERSONPUBLIC,yes,18,11.7
2026-07-12,KXPGAH2H,no,3863,3658.97
2026-07-12,KXPGAH2H,yes,5400,5088.71
2026-07-12,KXPGAHOLEINONE,no,1560,1316.96
2026-07-12,KXPGAHOLEINONE,yes,1458,65.93
2026-07-12,KXPGAMAJORWIN,no,11713,11377.24
2026-07-12,KXPGAMAJORWIN,yes,3682,133.81
2026-07-12,KXPGAMAKECUT,no,2138,786.46
2026-07-12,KXPGAMAKECUT,yes,3083,2218.4
2026-07-12,KXPGAPLAYOFF,no,2426,1902.44
2026-07-12,KXPGAPLAYOFF,yes,4858,2581.42
2026-07-12,KXPGAR1LEAD,no,901,873.35
2026-07-12,KXPGAR1LEAD,yes,52976,1381.06
2026-07-12,KXPGAR1TOP10,yes,1,0.95
2026-07-12,KXOWGAME,yes,50996,25759.95
2026-07-12,KXPGAR1TOP5,no,10,7.35
2026-07-12,KXPGAR2LEAD,yes,51,12.4
2026-07-12,KXPGAR3LEAD,yes,159,20.03
2026-07-12,KXPGAROUNDSCORE,no,302,164.24
2026-07-12,KXPGAROUNDSCORE,yes,1789,1718.79
2026-07-12,KXPGATOP10,no,44297,20735.34
2026-07-12,KXPGATOP10,yes,77629,40040.03
2026-07-12,KXPGATOP20,no,75632,27547.73
2026-07-12,KXPGATOP20,yes,132062,68275.87
2026-07-12,KXPGATOP5,no,66651,29945.7
2026-07-12,KXPGATOP5,yes,113534,60502.4
2026-07-12,KXPGATOUR,no,1828996,1411312.27
2026-07-12,KXPGATOUR,yes,14218213,1385763.52
2026-07-12,KXPLATNERREPLACE,no,253,5.06
2026-07-12,KXPLATNERREPLACE,yes,7376,98.72
2026-07-12,KXPGAR1TOP5,yes,21,14.29
2026-07-12,KXNETFLIXRANKMOVIEGLOBAL2,yes,15267,3921.14
2026-07-12,KXOWGAME,no,20056,12695.82
2026-07-12,KXODIMATCH,no,2320,1172.16
2026-07-12,KXNETFLIXRANKSHOW,no,7209,181.08
2026-07-12,KXNETFLIXRANKSHOW,yes,13454,2900.15
2026-07-12,KXNETFLIXRANKSHOWGLOBAL,no,1726,630.25
2026-07-12,KXNETFLIXRANKSHOWGLOBAL,yes,3455,2462.82
2026-07-12,KXNETFLIXRANKSHOWGLOBAL2,no,525,497.47
2026-07-12,KXNETFLIXRANKSHOWGLOBAL2,yes,3065,515.82
2026-07-12,KXNETFLIXRANKSHOWRUNNERUP,no,2652,1336.26
2026-07-12,KXNETFLIXRANKSHOWRUNNERUP,yes,10938,2191.64
2026-07-12,KXNETFLIXTOPVIEWSMOVIE,no,2961,2060.87
2026-07-12,KXNETFLIXTOPVIEWSMOVIE,yes,3297,660.35
2026-07-12,KXNETFLIXTOPVIEWSTV,no,690,450.77
2026-07-12,KXNETFLIXTOPVIEWSTV,yes,1699,88.61
2026-07-12,KXNEWTARIFFS,no,58,37.16
2026-07-12,KXNEWTARIFFS,yes,90,34.22
2026-07-12,KXODIMATCH,yes,27860,14468.05
2026-07-12,KXNEXTCHANCELLOR,yes,261,111.57
2026-07-12,KXNEXTSCSENATOR,no,21336,19333.49
2026-07-12,KXNEXTSCSENATOR,yes,20135,2658.13
2026-07-12,KXNEXTTEAMNBA,no,754140,579246.49
2026-07-12,KXNEXTTEAMNBA,yes,2721336,400015.35
2026-07-12,KXNEXTUKFOREIGNSEC,yes,606,224.98
2026-07-12,KXNEXTUKPM,no,281,2.81
2026-07-12,KXNHSALES,no,15,6.05
2026-07-12,KXNHSALES,yes,12,4.7
2026-07-12,KXNPBGAME,no,203257,117953.78
2026-07-12,KXNPBGAME,yes,796241,328569.85
2026-07-12,KXNWSLGAME,no,87997,37902.03
2026-07-12,KXNWSLGAME,yes,553579,286051.03
2026-07-12,KXNZNBLGAME,no,37185,18285.24
2026-07-12,KXNZNBLGAME,yes,74507,40930.25
2026-07-12,KXNEXTMANAGER,no,75,0.75
2026-07-12,KXUCLSPREAD,no,430,383.3
2026-07-12,KXMLSBTTS,yes,107,67.41
2026-07-12,KXUCLTOTAL,no,123,71.09
2026-07-12,KXWCTOTALGOAL,yes,91885,20757.53
2026-07-12,KXWCVIEWERSHIP,no,624,51.36
2026-07-12,KXWCVIEWERSHIP,yes,4038,3855.15
2026-07-12,KXWCWINNERTRAIL,no,1025,616.94
2026-07-12,KXWCWINNERTRAIL,yes,37968,16987.17
2026-07-12,KXWEFTWEETS,no,6,4.95
2026-07-12,KXWH,no,263,168.66
2026-07-12,KXWHCDATTEND,no,32,30.4
2026-07-12,KXWHVISIT,no,12,0.96
2026-07-12,KXWHVISIT,yes,102,64.86
2026-07-12,KXWNBA1HSPREAD,no,84054,44809.58
2026-07-12,KXWNBA1HSPREAD,yes,111846,52069.31
2026-07-12,KXWNBA1HTOTAL,no,92544,50082.22
2026-07-12,KXWNBA1HTOTAL,yes,109388,53626.51
2026-07-12,KXWCTOTALGOAL,no,65088,25952.69
2026-07-12,KXWNBA1HWINNER,no,30092,11222.28
2026-07-12,KXWNBA1QSPREAD,no,30094,13158.82
2026-07-12,KXWNBA1QSPREAD,yes,49000,27510.99
2026-07-12,KXWNBA1QTOTAL,no,103213,38668.6
2026-07-12,KXWNBA1QTOTAL,yes,105866,56132.15
2026-07-12,KXWNBA1QWINNER,no,20474,6263.25
2026-07-12,KXWNBA1QWINNER,yes,54924,27267.64
2026-07-12,KXWNBA2HSPREAD,no,2247,1513.91
2026-07-12,KXWNBA2HSPREAD,yes,4830,3270.16
2026-07-12,KXWNBA2HTOTAL,no,6027,4331.04
2026-07-12,KXWNBA2HTOTAL,yes,2888,2441.26
2026-07-12,KXWNBA2HWINNER,no,139,99.14
2026-07-12,KXWNBA2HWINNER,yes,2141,1320.67
2026-07-12,KXWNBA2QSPREAD,no,17647,15142.23
2026-07-12,KXWNBA2QSPREAD,yes,10880,5648.56
2026-07-12,KXWNBA1HWINNER,yes,133403,69496.84
2026-07-12,KXWNBA2QTOTAL,no,21638,10950.72
2026-07-12,KXWCTOTAL,yes,205268,108821.76
2026-07-12,KXWCTEAMTOTALGOALS,yes,1042,551.73
2026-07-12,KXWCOLIMPICO,no,563,554.75
2026-07-12,KXWCOLIMPICO,yes,1207,42.92
2026-07-12,KXWCPLAYERGOALS,no,145,126.42
2026-07-12,KXWCPLAYERGOALS,yes,1262,114.51
2026-07-12,KXWCPRICE,no,13481,10409.67
2026-07-12,KXWCPRICE,yes,15070,5262.43
2026-07-12,KXWCRECORD,no,1823,1781.22
2026-07-12,KXWCRECORD,yes,6607,250.61
2026-07-12,KXWCROUND,no,124022,63474.92
2026-07-12,KXWCROUND,yes,208159,106877.43
2026-07-12,KXWCSCORE,no,95552,90548.92
2026-07-12,KXWCSCORE,yes,2759422,190738.65
2026-07-12,KXWCSOA,no,4608,2428.55
2026-07-12,KXWCSOA,yes,210404,105598.86
2026-07-12,KXWCTOTAL,no,69366,39450.16
2026-07-12,KXWCSONG,yes,926,66.88
2026-07-12,KXWCSPREAD,yes,119354,21794.93
2026-07-12,KXWCSTAGE,no,10428,5143.93
2026-07-12,KXWCSTAGE,yes,18331,9337.62
2026-07-12,KXWCSTAGEOFELIM,no,78544,41036.17
2026-07-12,KXWCSTAGEOFELIM,yes,158706,60528.26
2026-07-12,KXWCTCORNERS,no,4982,2752.22
2026-07-12,KXWCTCORNERS,yes,75410,35970.0
2026-07-12,KXWCTEAMH2H,no,9125,6090.64
2026-07-12,KXWCTEAMH2H,yes,18197,6313.52
2026-07-12,KXWCTEAMLEADGOAL,no,7409,745.91
2026-07-12,KXWCTEAMLEADGOAL,yes,23619,2502.68
2026-07-12,KXWCTEAMTOTAL,no,12765,6588.23
2026-07-12,KXWCTEAMTOTAL,yes,78247,31872.13
2026-07-12,KXWCTEAMTOTALGOALS,no,638,323.77
2026-07-12,KXWCSPREAD,no,20734,17840.24
2026-07-12,KXWCMOV,yes,389418,39836.23
2026-07-12,KXWNBA2QTOTAL,yes,24720,15746.39
2026-07-12,KXWNBA2QWINNER,yes,19678,9760.28
2026-07-12,KXWORLDCUPHALFTIME,yes,66463,5477.05
2026-07-12,KXWORLDNEWSMENTION,no,5273,2296.57
2026-07-12,KXWORLDNEWSMENTION,yes,17392,9299.4
2026-07-12,KXWSOPENTRANTS,yes,1954,19.54
2026-07-12,KXWT20MATCH,no,20215,12160.28
2026-07-12,KXWT20MATCH,yes,56871,26082.26
2026-07-12,KXWTACHALLENGERMATCH,no,339700,160231.79
2026-07-12,KXWTACHALLENGERMATCH,yes,802718,457229.8
2026-07-12,KXWTAMATCH,no,483574,238688.18
2026-07-12,KXWTAMATCH,yes,1335096,692899.33
2026-07-12,KXWTASETWINNER,no,36346,27795.59
2026-07-12,KXWTASETWINNER,yes,60975,33134.88
2026-07-12,KXWTESTMATCH,no,356327,189509.04
2026-07-12,KXWTESTMATCH,yes,639585,304712.12
2026-07-12,KXWORLDCUPHALFTIME,no,50381,46511.26
2026-07-12,KXWTI,no,121209,66611.48
2026-07-12,KXWTIMAX,no,433,320.65
2026-07-12,KXWTIMAX,yes,2018,673.27
2026-07-12,KXWTIW,no,14838,14213.07
2026-07-12,KXWTIW,yes,12495,1383.54
2026-07-12,KXWTIWHEN,no,200,198.0
2026-07-12,KXWTIWHEN,yes,379,15.6
2026-07-12,KXXRP,no,1497,974.2
2026-07-12,KXXRP,yes,2939,1313.89
2026-07-12,KXXRP15M,no,320496,214929.46
2026-07-12,KXXRP15M,yes,298890,121295.94
2026-07-12,KXXRPD,no,11551,7629.83
2026-07-12,KXXRPD,yes,23936,7228.57
2026-07-12,KXZEC15M,no,57960,42641.36
2026-07-12,KXZEC15M,yes,32535,17818.78
2026-07-12,KXWTI,yes,167869,89052.1
2026-07-12,KXWNBA2QWINNER,no,8743,5943.6
2026-07-12,KXWODIMATCH,yes,129740,22855.38
2026-07-12,KXWNBATOTAL,yes,645812,349122.02
2026-07-12,KXWNBA3PT,no,3164,1670.25
2026-07-12,KXWNBA3PT,yes,17384,8954.85
2026-07-12,KXWNBA3QSPREAD,no,2680,1373.78
2026-07-12,KXWNBA3QSPREAD,yes,11506,6963.99
2026-07-12,KXWNBA3QTOTAL,no,9837,3062.84
2026-07-12,KXWNBA3QTOTAL,yes,13428,10282.9
2026-07-12,KXWNBA3QWINNER,no,1441,792.75
2026-07-12,KXWNBA3QWINNER,yes,10712,9159.55
2026-07-12,KXWNBA40PTS,no,82,59.86
2026-07-12,KXWNBA40PTS,yes,3,0.87
2026-07-12,KXWNBA4QSPREAD,no,1673,1416.96
2026-07-12,KXWNBA4QSPREAD,yes,3897,1662.7
2026-07-12,KXWNBA4QTOTAL,no,15479,14443.81
2026-07-12,KXWNBA4QTOTAL,yes,2675,1548.39
2026-07-12,KXWODIMATCH,no,50346,43289.85
2026-07-12,KXWNBA4QWINNER,no,1369,496.88
2026-07-12,KXWNBAALLSTARS,yes,3,2.8
2026-07-12,KXWNBAAST,no,3889,2184.14
2026-07-12,KXWNBAAST,yes,6702,3082.81
2026-07-12,KXWNBAGAME,no,444941,232563.08
2026-07-12,KXWNBAGAME,yes,4572524,2250006.39
2026-07-12,KXWNBAOT,no,718,694.84
2026-07-12,KXWNBAOT,yes,1491,178.08
2026-07-12,KXWNBAPTS,yes,100489,54553.67
2026-07-12,KXWNBAREB,no,5284,2788.06
2026-07-12,KXWNBAREB,yes,29178,17506.27
2026-07-12,KXWNBAROOKAS,no,11,0.66
2026-07-12,KXWNBASPREAD,no,558587,303865.09
2026-07-12,KXWNBASPREAD,yes,813692,414534.66
2026-07-12,KXWNBATOTAL,no,567654,292748.96
2026-07-12,KXWNBA4QWINNER,yes,9364,3157.72
2026-07-12,KXUCLSPREAD,yes,462,226.42
2026-07-12,KXWCMOV,no,49252,36083.39
2026-07-12,KXWCMOF,no,11628,4838.14
2026-07-12,KXUST5AD,no,17,11.9
2026-07-12,KXUST5AD,yes,529,274.25
2026-07-12,KXUST7AD,no,26,7.32
2026-07-12,KXUST7AD,yes,507,255.03
2026-07-12,KXVALORANTGAME,no,418820,205886.37
2026-07-12,KXVALORANTGAME,yes,1438694,710163.54
2026-07-12,KXVALORANTMAP,no,72047,41426.01
2026-07-12,KXVALORANTMAP,yes,232269,128518.52
2026-07-12,KXVOTEPRIMARY,yes,1,0.97
2026-07-12,KXWC1H,no,11860,7436.02
2026-07-12,KXWC1H,yes,127472,42478.08
2026-07-12,KXWC1HBTTS,no,2574,2042.59
2026-07-12,KXWC1HBTTS,yes,125248,27123.14
2026-07-12,KXWC1HSCORE,no,28792,26923.96
2026-07-12,KXUST30AD,yes,1026,567.12
2026-07-12,KXWC1HSCORE,yes,349931,31500.16
2026-07-12,KXWC1HSPREAD,yes,27313,2150.91
2026-07-12,KXWC1HTOTAL,no,30754,13999.61
2026-07-12,KXWC1HTOTAL,yes,22977,6080.95
2026-07-12,KXWC1STTIMEWIN,yes,52502,525.02
2026-07-12,KXWC2H,no,859,546.87
2026-07-12,KXWC2H,yes,13966,5054.05
2026-07-12,KXWC2HBTTS,no,1383,935.4
2026-07-12,KXWC2HBTTS,yes,49599,15451.09
2026-07-12,KXWC2HSPREAD,no,37,32.33
2026-07-12,KXWC2HSPREAD,yes,3308,472.28
2026-07-12,KXWC2HTOTAL,no,4173,3361.72
2026-07-12,KXWC2HTOTAL,yes,3235,1714.46
2026-07-12,KXWC3RDPLACE,no,24508,18247.14
2026-07-12,KXWC3RDPLACE,yes,175469,49154.8
2026-07-12,KXWC1HSPREAD,no,703,661.51
2026-07-12,KXWCADS,no,30356,17790.99
2026-07-12,KXUST30AD,no,36,11.3
2026-07-12,KXUST2AD,no,54,21.47
2026-07-12,KXUCLTOTAL,yes,109,55.59
2026-07-12,KXUE,no,1,0.54
2026-07-12,KXUE,yes,1,0.94
2026-07-12,KXUECLGAME,yes,1,0.18
2026-07-12,KXUECLSPREAD,no,10,6.6
2026-07-12,KXUELGAME,no,146,87.75
2026-07-12,KXUELGAME,yes,1421,204.78
2026-07-12,KXUELSPREAD,no,296,150.96
2026-07-12,KXUELSPREAD,yes,327,161.7
2026-07-12,KXUFCFIGHT,no,10690,6721.64
2026-07-12,KXUFCFIGHT,yes,181587,77294.47
2026-07-12,KXURYPDGAME,no,327383,198419.07
2026-07-12,KXURYPDGAME,yes,884357,371612.75
2026-07-12,KXUSDJPY,no,253,236.25
2026-07-12,KXUST2AD,yes,347,265.23
2026-07-12,KXUSDJPY,yes,468,46.12
2026-07-12,KXUSEDCARCPI,yes,107,53.05
2026-07-12,KXUSFLYCAN,no,11,8.61
2026-07-12,KXUSFLYCAN,yes,3,1.02
2026-07-12,KXUSGASCPI,no,11864,11483.33
2026-07-12,KXUSGASCPI,yes,404,362.02
2026-07-12,KXUSLCUPGAME,no,7817,4984.59
2026-07-12,KXUSLCUPGAME,yes,21999,10295.98
2026-07-12,KXUSLGAME,no,248,142.07
2026-07-12,KXUSLGAME,yes,812,205.75
2026-07-12,KXUSPPIYOY,no,100,41.0
2026-07-12,KXUSRETAIL,no,468,262.66
2026-07-12,KXUSRETAIL,yes,49,10.01
2026-07-12,KXUST10AD,no,1,0.66
2026-07-12,KXUST10AD,yes,502,490.13
2026-07-12,KXUSEDCARCPI,no,143,33.74
2026-07-12,KXWCMOF,yes,41982,11147.48
2026-07-12,KXWCADS,yes,28246,10329.95
2026-07-12,KXWCADVANCE,yes,8172912,4451575.72
2026-07-12,KXWCGOAL,no,47523,36648.94
2026-07-12,KXWCGOAL,yes,1748776,408489.27
2026-07-12,KXWCGOALCOMBO,no,38,22.25
2026-07-12,KXWCGOALCOMBO,yes,469,27.13
2026-07-12,KXWCGOALCOUNT,no,7009,4399.72
2026-07-12,KXWCGOALCOUNT,yes,15797,7604.6
2026-07-12,KXWCGOALEVERYGAME,no,20545,15892.54
2026-07-12,KXWCGOALEVERYGAME,yes,22063,5757.46
2026-07-12,KXWCGOALIEGOAL,no,1466,1451.34
2026-07-12,KXWCGOALIEGOAL,yes,9303,186.06
2026-07-12,KXWCGOALIEPEN,no,3040,2947.93
2026-07-12,KXWCGOALIEPEN,yes,4642,211.61
2026-07-12,KXWCGOALLEADER,no,111464,56206.85
2026-07-12,KXWCGOALLEADER,yes,317360,88359.38
2026-07-12,KXWCGBOOTGOALS,yes,450,207.38
2026-07-12,KXWCGOLDENBOOTCLEAT,no,293,260.48
2026-07-12,KXWCGROUPWINNER,no,3724,2877.09
2026-07-12,KXWCGROUPWINNER,yes,24382,8120.33
2026-07-12,KXWCHATTRICK,no,718,672.32
2026-07-12,KXWCHATTRICK,yes,5586,372.42
2026-07-12,KXWCLONGESTPEN,no,272,257.67
2026-07-12,KXWCLONGESTPEN,yes,649,172.02
2026-07-12,KXWCMATCHUP,no,167419,122304.81
2026-07-12,KXWCMATCHUP,yes,963912,275482.86
2026-07-12,KXWCMBAPPEGOALLEADER,no,8,5.12
2026-07-12,KXWCMBAPPEGOALLEADER,yes,128,68.3
2026-07-12,KXWCMENTION,no,80419,47743.03
2026-07-12,KXWCMENTION,yes,304622,79177.3
2026-07-12,KXWCMESSIMBAPPE,no,17134,10215.69
2026-07-12,KXWCMESSIMBAPPE,yes,120432,49620.77
2026-07-12,KXWCGOLDENBOOTCLEAT,yes,778,103.65
2026-07-12,KXWCADVANCE,no,374891,180977.16
2026-07-12,KXWCGBOOTGOALS,no,5002,4229.46
2026-07-12,KXWCGAMEGOALS,no,1796,1760.92
2026-07-12,KXWCAST,no,4125,3565.55
2026-07-12,KXWCAST,yes,71124,14873.6
2026-07-12,KXWCATTEND,no,2477,1351.07
2026-07-12,KXWCATTEND,yes,5054,1571.57
2026-07-12,KXWCATTENDSWIFT,no,390,344.11
2026-07-12,KXWCATTENDSWIFT,yes,1187,169.89
2026-07-12,KXWCAWARD,no,46773,37468.36
2026-07-12,KXWCAWARD,yes,168414,32281.47
2026-07-12,KXWCAWARDCOMBO,no,353,269.63
2026-07-12,KXWCAWARDCOMBO,yes,433,188.23
2026-07-12,KXWCBTTS,no,48526,20174.44
2026-07-12,KXWCBTTS,yes,553909,321398.37
2026-07-12,KXWCCONTINENT,no,29714,17752.41
2026-07-12,KXWCCONTINENT,yes,99731,48886.23
2026-07-12,KXWCGAMEGOALS,yes,560,122.17
2026-07-12,KXWCCORNERS,no,9855,4965.4
2026-07-12,KXWCDELAY,yes,282,2.82
2026-07-12,KXWCFASTESTGOAL,no,356,349.88
2026-07-12,KXWCFASTESTGOAL,yes,883,25.77
2026-07-12,KXWCFIFATOP10,yes,74498,780.7
2026-07-12,KXWCFIRSTGOAL,no,4557,4188.47
2026-07-12,KXWCFIRSTGOAL,yes,89348,12719.01
2026-07-12,KXWCFIRSTSONG,no,9730,8162.0
2026-07-12,KXWCFIRSTSONG,yes,20680,5134.59
2026-07-12,KXWCFTTS,no,3558,2766.78
2026-07-12,KXWCFTTS,yes,115669,18913.11
2026-07-12,KXWCFURTHESTADVANCING,no,9815,6034.73
2026-07-12,KXWCFURTHESTADVANCING,yes,49328,22396.69
2026-07-12,KXWCGAME,no,51486,33434.57
2026-07-12,KXWCGAME,yes,560557,210374.69
2026-07-12,KXWCCORNERS,yes,57433,38141.91
2026-07-12,KXMLSBTTS,no,104,42.56
2026-07-12,KXWNBAPTS,no,22003,12785.54
2026-07-12,KXMLC,no,321,272.16
2026-07-12,KXCYCLINGTEAM,no,1514,1028.31
2026-07-12,KXCYCLINGTEAM,yes,2406,1223.37
2026-07-12,KXDATACENTERMORATORIUM,no,36,26.54
2026-07-12,KXDEFAPPROP,yes,4,0.12
2026-07-12,KXDOGE,no,6,4.95
2026-07-12,KXDOGE,yes,4235,45.39
2026-07-12,KXDOGE15M,no,269974,173283.56
2026-07-12,KXDOGE15M,yes,231251,106720.81
2026-07-12,KXDOGED,no,357,4.72
2026-07-12,KXDOGED,yes,988,17.71
2026-07-12,KXDOGEMINMON,no,55,16.51
2026-07-12,KXDOGEMINMON,yes,55,39.76
2026-07-12,KXDOTA2GAME,no,61665,18891.94
2026-07-12,KXDOTA2GAME,yes,137124,39534.66
2026-07-12,KXCYCLINGSTAGE,yes,1925,771.61
2026-07-12,KXDOTA2MAP,no,2717,1764.88
2026-07-12,KXDPZ,no,696,655.15
2026-07-12,KXDPZ,yes,792,344.08
2026-07-12,KXEARNINGSMENTIONBAC,no,625,207.91
2026-07-12,KXEARNINGSMENTIONBAC,yes,1238,680.79
2026-07-12,KXEARNINGSMENTIONC,no,18,10.87
2026-07-12,KXEARNINGSMENTIONC,yes,119,74.61
2026-07-12,KXEARNINGSMENTIONDPZ,no,273,130.13
2026-07-12,KXEARNINGSMENTIONDPZ,yes,589,211.71
2026-07-12,KXEARNINGSMENTIONGEV,yes,8,6.12
2026-07-12,KXEARNINGSMENTIONGS,no,167,48.0
2026-07-12,KXEARNINGSMENTIONGS,yes,208,120.87
2026-07-12,KXEARNINGSMENTIONINTC,no,700,369.0
2026-07-12,KXEARNINGSMENTIONINTC,yes,1130,504.16
2026-07-12,KXEARNINGSMENTIONJNJ,no,183,90.23
2026-07-12,KXDOTA2MAP,yes,12468,6754.9
2026-07-12,KXEARNINGSMENTIONJNJ,yes,172,122.0
2026-07-12,KXCYCLINGSTAGE,no,132,50.16
2026-07-12,KXCYCLINGJERSEY,no,2,0.88
2026-07-12,KXCODMAP,yes,309,175.84
2026-07-12,KXCODTOTALMAPS,no,467,214.78
2026-07-12,KXCODTOTALMAPS,yes,326,180.66
2026-07-12,KXCOPPERD,no,1288,981.76
2026-07-12,KXCOPPERD,yes,727,407.61
2026-07-12,KXCOPPERW,no,1043,404.46
2026-07-12,KXCOPPERW,yes,207,123.93
2026-07-12,KXCPI,no,1735,1203.43
2026-07-12,KXCPI,yes,3670,862.61
2026-07-12,KXCPICOMBO,no,55,48.52
2026-07-12,KXCPICOMBO,yes,55,8.09
2026-07-12,KXCPICORE,no,1609,1063.69
2026-07-12,KXCPICORE,yes,17037,14868.21
2026-07-12,KXCPICOREHEAD,yes,1874,18.74
2026-07-12,KXCYCLINGJERSEY,yes,358,103.93
2026-07-12,KXCPICOREYOY,no,5740,393.11
2026-07-12,KXCPINDEX,no,410,370.6
2026-07-12,KXCPINDEX,yes,195,98.02
2026-07-12,KXCPIYOY,no,19856,12889.47
2026-07-12,KXCPIYOY,yes,27178,7632.76
2026-07-12,KXCS2,no,1422,208.91
2026-07-12,KXCS2,yes,1206,726.09
2026-07-12,KXCS2GAME,no,191216,114270.15
2026-07-12,KXCS2GAME,yes,569546,271170.18
2026-07-12,KXCS2MAP,no,42773,19087.42
2026-07-12,KXCS2MAP,yes,124623,68786.47
2026-07-12,KXCS2TOTALMAPS,no,860,623.36
2026-07-12,KXCS2TOTALMAPS,yes,4387,2252.46
2026-07-12,KXCYCLING,no,9807,3022.73
2026-07-12,KXCYCLING,yes,50583,42023.04
2026-07-12,KXCPICOREYOY,yes,2613,2009.44
2026-07-12,KXCODMAP,no,1000,780.0
2026-07-12,KXEARNINGSMENTIONJPM,no,220,88.12
2026-07-12,KXEARNINGSMENTIONMS,no,13,7.12
2026-07-12,KXF1FASTLAP,yes,1858,367.88
2026-07-12,KXF1RACE,no,828,638.23
2026-07-12,KXF1RACE,yes,16672,2783.46
2026-07-12,KXF1RACEPODIUM,no,309,105.36
2026-07-12,KXF1RACEPODIUM,yes,1540,529.38
2026-07-12,KXF1TOP10,no,4,2.76
2026-07-12,KXF1TOP10,yes,652,37.52
2026-07-12,KXF1TOP5,no,49,12.46
2026-07-12,KXF1TOP5,yes,133,60.87
2026-07-12,KXFDAAPPROVE,yes,80,67.2
2026-07-12,KXFEAR,no,57,40.07
2026-07-12,KXFEAR,yes,260,93.96
2026-07-12,KXFEATURE,no,14331,13843.29
2026-07-12,KXFEATURE,yes,1906,1522.76
2026-07-12,KXF1FASTLAP,no,9,5.94
2026-07-12,KXFED,no,5820,536.86
2026-07-12,KXFEDDECISION,no,807569,687505.21
2026-07-12,KXFEDDECISION,yes,217413,94363.57
2026-07-12,KXFEDTWEETS,no,6033,5971.51
2026-07-12,KXFEDTWEETS,yes,106,22.78
2026-07-12,KXFIELDS,no,471,100.57
2026-07-12,KXFIELDS,yes,510,340.19
2026-07-12,KXFIGHTMENTION,no,1029,837.7
2026-07-12,KXFIGHTMENTION,yes,1545,495.63
2026-07-12,KXFIRSTHURRICANE,no,1338,556.14
2026-07-12,KXFIRSTHURRICANE,yes,855,298.92
2026-07-12,KXFOXNEWSMENTION,no,162,1.62
2026-07-12,KXFOXNEWSMENTION,yes,23073,230.73
2026-07-12,KXFRONTIER,no,751,411.27
2026-07-12,KXFRONTIER,yes,35,26.2
2026-07-12,KXFED,yes,22815,8760.2
2026-07-12,KXEARNINGSMENTIONJPM,yes,1071,534.17
2026-07-12,KXEURUSD,yes,217,30.48
2026-07-12,KXETHD,yes,251190,60172.32
2026-07-12,KXEARNINGSMENTIONMS,yes,13,8.29
2026-07-12,KXEARNINGSMENTIONNFLX,no,135,56.49
2026-07-12,KXEARNINGSMENTIONNFLX,yes,959,457.53
2026-07-12,KXEARNINGSMENTIONTSLA,no,224,71.69
2026-07-12,KXEARNINGSMENTIONTSLA,yes,761,463.78
2026-07-12,KXEARNINGSMENTIONUAL,no,246,207.97
2026-07-12,KXEARNINGSMENTIONUAL,yes,269,134.63
2026-07-12,KXEARNINGSMENTIONWFC,no,102,50.54
2026-07-12,KXEARNINGSMENTIONWFC,yes,933,572.88
2026-07-12,KXECONSTATCORECPIYOY,no,1951,1372.27
2026-07-12,KXECONSTATCORECPIYOY,yes,874,232.91
2026-07-12,KXECONSTATCPI,no,282,173.27
2026-07-12,KXECONSTATCPI,yes,340,53.74
2026-07-12,KXECONSTATCPICORE,no,101,99.88
2026-07-12,KXEURUSD,no,334,294.67
2026-07-12,KXECONSTATCPICORE,yes,11,2.86
2026-07-12,KXECONSTATCPIYOY,yes,900,356.53
2026-07-12,KXECULPGAME,no,242355,94626.01
2026-07-12,KXECULPGAME,yes,851936,466126.07
2026-07-12,KXEGGS,no,196,169.44
2026-07-12,KXEGGS,yes,92,19.55
2026-07-12,KXEOWEEK,no,480,360.77
2026-07-12,KXEOWEEK,yes,748,221.61
2026-07-12,KXESPYS,no,6460,4610.73
2026-07-12,KXESPYS,yes,5722,2854.04
2026-07-12,KXETH,no,4253,3273.11
2026-07-12,KXETH,yes,9245,3989.1
2026-07-12,KXETH15M,no,1328567,832925.58
2026-07-12,KXETH15M,yes,1424770,554777.16
2026-07-12,KXETHD,no,131330,57958.48
2026-07-12,KXECONSTATCPIYOY,no,791,561.5
2026-07-12,KXFTNMENTION,no,4984,4162.29
2026-07-12,KXCODGAME,yes,6520,2065.2
2026-07-12,KXCOD,no,3417,2926.83
2026-07-12,KXATPGSPREAD,yes,6310,3511.37
2026-07-12,KXATPGTOTAL,no,1311,1162.32
2026-07-12,KXATPGTOTAL,yes,3270,2410.0
2026-07-12,KXATPMATCH,no,123476,61269.66
2026-07-12,KXATPMATCH,yes,663077,378938.39
2026-07-12,KXATPSETWINNER,no,247837,112746.71
2026-07-12,KXATPSETWINNER,yes,574270,316119.93
