date,report_ticker,contracts_settled,notional_settled
2026-06-11,KXNBAHOMECLINCH,2070,1119.81
2026-06-11,KXNBAMENTION,41166,14378.65
2026-06-11,KXNBAOVERTIME,45525,4706.18
2026-06-11,KXNBAPLAYOFF3D,3918,1222.5
2026-06-11,KXNBAPLAYOFFPTS,21288,5176.23
2026-06-11,KXNBAPLAYOFFWINS,119434,4282.07
2026-06-11,KXNBAPTS,146248,53170.18
2026-06-11,KXNBAPTSALLGAMES,1992,1290.29
2026-06-11,KXNBAPTSLEADER,4891,1033.65
2026-06-11,KXNBAREB,5705,2665.6
2026-06-11,KXNBASERIESASTLEADER,1869,893.33
2026-06-11,KXPERUPRES,479905,165290.01
2026-06-11,KXNETFLIXRANKSHOWGLOBAL2,2151,1431.33
2026-06-11,KXNETFLIXTOPVIEWSTV,32076,23015.05
2026-06-11,KXNOTE10,1042,745.86
2026-06-11,KXNPBGAME,132972,70231.74
2026-06-11,KXNY10D,14372,6783.43
2026-06-11,KXNY12D,25115,12242.55
2026-06-11,KXNY13D,22795,12444.25
2026-06-11,KXNY15D,409,398.85
2026-06-11,KXNY17D,1187,825.76
2026-06-11,KXNY7D,12582,6367.09
2026-06-11,KXNY8D,96,43.44
2026-06-11,KXNYCORP,1394,788.47
2026-06-11,KXNYCRENTFREEZE,3,2.31
2026-06-11,KXNYPRIMARY,750,369.44
2026-06-11,KXNYTHEAD,18,9.4
2026-06-11,KXNZNBLGAME,14178,7198.34
2026-06-11,KXODIMATCH,3493495,1812974.0
2026-06-11,KXOKPRIMARY,3989,2632.31
2026-06-11,KXOMEGA,21,9.24
2026-06-11,KXOWGAME,7312,5099.06
2026-06-11,KXPANAMATRAFFIC,195,177.26
2026-06-11,KXPARDONSTRUMP,2968,2190.73
2026-06-11,KXPAYROLLS,2468,1346.44
2026-06-11,KXPCECORE,7414,2647.16
2026-06-11,KXPERSONMENTION,4034,1836.89
2026-06-11,KXNJPRIMARY,4187,4075.91
2026-06-11,KXNETFLIXRANKSHOWRUNNERUP,10860,5079.18
2026-06-11,KXNJGOLFVISITCOUNT,305,201.3
2026-06-11,KXNHLTOTAL,4630880,2281080.77
2026-06-11,KXNEWGLENN,28,0.28
2026-06-11,KXNEXTNBACOACH,762,397.82
2026-06-11,KXNEXTTEAMNBA,185951,47281.41
2026-06-11,KXNFLSUPDRAFTPICK,1026,394.65
2026-06-11,KXNHL,520819,260625.21
2026-06-11,KXNHL2OT,3820,377.9
2026-06-11,KXNHLAST,40454,20828.56
2026-06-11,KXNHLDRAFTPICK,10242,4403.41
2026-06-11,KXNHLDRAFTTOP,5,2.79
2026-06-11,KXNHLFIRSTGOAL,674230,49207.28
2026-06-11,KXNHLGAME,14245169,6155136.98
2026-06-11,KXNHLGOAL,826637,184538.15
2026-06-11,KXNHLHART,19387,9791.61
2026-06-11,KXNHLMENTION,118356,34002.27
2026-06-11,KXNHLOVERTIME,36123,12136.02
2026-06-11,KXNHLPLAYOFFGOALS,192,34.21
2026-06-11,KXNHLPTS,143251,58454.9
2026-06-11,KXNHLSERIESGAMES,131,69.41
2026-06-11,KXNHLSERIESOT,15,14.3
2026-06-11,KXNHLSERIESSCORE,46257,18401.97
2026-06-11,KXNHLSERIESSPREAD,3527,1855.11
2026-06-11,KXNHLSERIESTOTALGOAL,36,35.32
2026-06-11,KXNHLSPREAD,1486721,712167.81
2026-06-11,KXNHSALES,97,48.15
2026-06-11,KXSURFCOMPETITION,2,0.8
2026-06-11,KXVBAGAME,24619,13915.33
2026-06-11,KXSWENCOUNTERS,99,90.09
2026-06-11,KXWCGOALLEADER,725611,69294.2
2026-06-11,KXWCGROUPBOTTOM,70015,35658.12
2026-06-11,KXWCGROUPGOALS,10827,2432.03
2026-06-11,KXWCGROUPORDER,121626,25288.34
2026-06-11,KXWCGROUPPTS,577,155.84
2026-06-11,KXWCGROUPQUAL,430197,213437.44
2026-06-11,KXWCGROUPWIN,951502,437279.88
2026-06-11,KXWCGROUPWINELIM,75,24.03
2026-06-11,KXWCGROUPWINNER,14508,2148.47
2026-06-11,KXWCGSGOALS,14685,3962.86
2026-06-11,KXWCGSUNDEFEATED,5348,1914.26
2026-06-11,KXWCHATTRICK,3121,1641.69
2026-06-11,KXWCHOSTKO,1809,1067.81
2026-06-11,KXWCIRAN,18040,5618.57
2026-06-11,KXWCKOPENALTIES,623,240.52
2026-06-11,KXWCMENTION,720401,263156.68
2026-06-11,KXWCMESSIRONALDO,9972,3792.73
2026-06-11,KXWCNOEURSA,19319,9965.77
2026-06-11,KXWCOCCAN,2773,1766.39
2026-06-11,KXWCOCMEX,51276,36377.58
2026-06-11,KXWCOCUSA,7519,3794.92
2026-06-11,KXWCPLAYERGOALS,1110,902.28
2026-06-11,KXWCPRICE,4655,2036.47
2026-06-11,KXWCGOALEVERYGAME,83,47.74
2026-06-11,KXWCREGIONKO,1134,303.43
2026-06-11,KXWCGOALCOUNT,5,4.95
2026-06-11,KXWCGOAL,417710,108821.45
2026-06-11,KXVOTEPRIMARY,294234,30881.9
2026-06-11,KXVOTESAVEAMERICA,210,9.36
2026-06-11,KXVTBGAME,1,0.41
2026-06-11,KXWATSONRNC,2813,1413.04
2026-06-11,KXWC1H,591559,260970.42
2026-06-11,KXWC1HBTTS,78128,18238.94
2026-06-11,KXWC1HSPREAD,231081,66302.76
2026-06-11,KXWC1HTOTAL,339589,178628.57
2026-06-11,KXWC1STTIMEWIN,19373,8653.88
2026-06-11,KXWC3RDPLACE,19000,2473.53
2026-06-11,KXWCAST,264360,59013.94
2026-06-11,KXWCATTENDSWIFT,879,431.72
2026-06-11,KXWCBTTS,1287225,616347.85
2026-06-11,KXWCCONTINENT,135791,46359.1
2026-06-11,KXWCCORNERS,280104,135003.59
2026-06-11,KXWCEVERYTEAMGOAL,4810,3670.72
2026-06-11,KXWCFASTESTGOAL,8,7.28
2026-06-11,KXWCFIFATOP10,57308,31546.72
2026-06-11,KXWCFIRSTGOAL,14393,2666.32
2026-06-11,KXWCFTTS,61371,25364.18
2026-06-11,KXWCFURTHESTADVANCING,97016,14376.89
2026-06-11,KXWCGAME,81997491,33087474.78
2026-06-11,KXWCGAMEGOALS,2789,2185.66
2026-06-11,KXWCGOALCOMBO,82,65.98
2026-06-11,KXVISITIRAN,8559,946.35
2026-06-11,KXWCROUND,867743,320226.03
2026-06-11,KXWCSOA,126255,52587.2
2026-06-11,KXWNBAREB,48353,27944.26
2026-06-11,KXWNBASPREAD,2661354,1305561.76
2026-06-11,KXWNBATOTAL,2973998,1393876.28
2026-06-11,KXWNBAWINS,18,2.28
2026-06-11,KXWORLDCUPHALFTIME,4721,2017.78
2026-06-11,KXWRESTLINGMATCH,807,269.53
2026-06-11,KXWSOPENTRANTS,549,141.0
2026-06-11,KXWT20MATCH,25777,17354.57
2026-06-11,KXWT20WORLDCUP,21920,10902.29
2026-06-11,KXWTA,1587,517.22
2026-06-11,KXWTACHALLENGERMATCH,509528,237182.35
2026-06-11,KXWTAMATCH,3032358,1594855.9
2026-06-11,KXWTASETWINNER,71920,41363.73
2026-06-11,KXWTI,712593,343020.5
2026-06-11,KXWTIMIN,10193,4018.4
2026-06-11,KXWTIW,118241,55282.36
2026-06-11,KXXRP,14244,514.76
2026-06-11,KXXRP15M,926533,494436.7
2026-06-11,KXXRPD,33435,7380.25
2026-06-11,KXXRPMAXMON,4291,1351.23
2026-06-11,KXXRPMINMON,1000,275.69
2026-06-11,KXNBABLK,2468,1024.77
2026-06-11,KXZELENSKYPUTIN,1247,133.58
2026-06-11,KXWNBAPTS,118366,65540.0
2026-06-11,KXWCSCORE,859541,169406.26
2026-06-11,KXWNBAOT,8091,7974.26
2026-06-11,KXWNBACCUPMVP,322,316.26
2026-06-11,KXWCSPREAD,7817070,3602827.97
2026-06-11,KXWCSQUAD,2514,918.32
2026-06-11,KXWCSTAGE,15361,3734.37
2026-06-11,KXWCSTAGEOFELIM,486354,95483.44
2026-06-11,KXWCTCORNERS,196550,84942.34
2026-06-11,KXWCTEAM1STGOAL,7361,6179.08
2026-06-11,KXWCTEAMFIRSTGOAL,111,61.14
2026-06-11,KXWCTEAMGOALS,9339,3319.52
2026-06-11,KXWCTEAMH2H,6992,3743.88
2026-06-11,KXWCTEAMLEADGOAL,41890,10236.3
2026-06-11,KXWCTEAMTOTAL,1216452,576479.28
2026-06-11,KXWCTEAMTOTALGOALS,2265,1228.66
2026-06-11,KXWCTOTAL,6064340,3120246.54
2026-06-11,KXWCTOTALGOAL,14646,6782.93
2026-06-11,KXWCWINGROUP,8881,4147.71
2026-06-11,KXWCWINNERTRAIL,896,160.47
2026-06-11,KXWEEKSNUM1,135,132.4
2026-06-11,KXWNBA1HSPREAD,158431,78550.44
2026-06-11,KXWNBA1HTOTAL,65037,27290.25
2026-06-11,KXWNBA1HWINNER,111712,48320.11
2026-06-11,KXWNBA3PT,15820,8032.05
2026-06-11,KXWNBAAST,14072,8322.23
2026-06-11,KXWNBACCUP,1913,1353.29
2026-06-11,KXWNBAGAME,16821131,7726438.55
2026-06-11,KXSUSPENDGASTAX,6947,4986.03
2026-06-11,KXVANCEMENTION,4618,2291.02
2026-06-11,KXVALORANTGAME,60914,32115.64
2026-06-11,KXTRUFGAS,923,912.93
2026-06-11,KXTRUFPDEBT,20,19.6
2026-06-11,KXTRUFTSA,6302,3538.1
2026-06-11,KXTRUMPACT,474,124.16
2026-06-11,KXTRUMPADMINLEAVE,11283,56.42
2026-06-11,KXTRUMPAPOLOGY,3591,2049.75
2026-06-11,KXTRUMPATTEND,9049,4082.95
2026-06-11,KXTRUMPCOLLINS,860,346.07
2026-06-11,KXTRUMPCOUNTRIES,3317,3106.64
2026-06-11,KXTRUMPDOLLAR,15,8.97
2026-06-11,KXTRUMPENDORSE,13,4.68
2026-06-11,KXTRUMPENDORSEMENTS,36,25.85
2026-06-11,KXTRUMPKENNEDYNAME,6480,2245.85
2026-06-11,KXTRUMPMEET,5481,3664.93
2026-06-11,KXTRUMPMENTION,83713,29266.76
2026-06-11,KXTRUMPMENTIONB,90929,39845.21
2026-06-11,KXTRUMPNUMSTATES,443,146.19
2026-06-11,KXTRUMPPASSPORT,314,233.52
2026-06-11,KXTRUMPPHOTO,5570,3103.16
2026-06-11,KXTRUMPSAY,239448,29085.51
2026-06-11,KXTRUMPSAYMONTH,11023,2049.4
2026-06-11,KXTRUMPSAYNICKNAME,7756,1265.75
2026-06-11,KXTRUMPSAYTRUMP,542,257.98
2026-06-11,KXTRUFEGGS,1581,721.89
2026-06-11,KXTRUMPSLAUGHTERVOTE,84,25.62
2026-06-11,KXTRUFCCI,526,190.23
2026-06-11,KXTRUEV,71514,26128.68
2026-06-11,KXSWIFTKELCEWEDDINGLOCATION,44187,15670.63
2026-06-11,KXSWISS10MILLION,1476,389.11
2026-06-11,KXT20MATCH,2764043,1383235.82
2026-06-11,KXTARIFFCHECKS,1953,24.34
2026-06-11,KXTARIFFRATEPRC,29,9.72
2026-06-11,KXTAYLORSWIFTWEDDING,4450,1933.12
2026-06-11,KXTAYLORSWIFTWEDDINGATTEND,3760,1903.18
2026-06-11,KXTEAMSINNCAABBWS,9919,1161.1
2026-06-11,KXTECHLAYOFF,1,0.39
2026-06-11,KXTECHRANKLISTAICODE,5910,1900.39
2026-06-11,KXTITLEDTUESDAY,585,32.02
2026-06-11,KXTNOTED,2663,1956.53
2026-06-11,KXTNOTEW,175,138.53
2026-06-11,KXTOP10BBSPOTS,3354,665.73
2026-06-11,KXTOPALBUMRECORD,267176,55157.23
2026-06-11,KXTOPBBSPOTSDRA,35815,5119.41
2026-06-11,KXTOPMODEL,16150,2459.24
2026-06-11,KXTOPMONTHLY,4277,1022.1
2026-06-11,KXTOPSONG,3788,1703.15
2026-06-11,KXTORNADO,13922,5912.41
2026-06-11,KXTRANSGENDERSPORTSBAN,65,16.67
2026-06-11,KXTRAVISKELCEWEDDING,2665,770.95
2026-06-11,KXTRILLIONAIRE,7020,5928.44
2026-06-11,KXTRUFBPPI,5258,2625.83
2026-06-11,KXVALORANTMAP,1538,877.11
2026-06-11,KXTRUMPTIME,247,120.0
2026-06-11,KXTRUMPUFC,9198,3810.55
2026-06-11,KXUSDBRLMAXM,299,154.89
2026-06-11,KXUSDJPY,54,45.77
2026-06-11,KXUSDJPYQ,431,51.27
2026-06-11,KXUSDM,126,101.87
2026-06-11,KXUSEDCARCPI,152,83.92
2026-06-11,KXUSFLYCAN,205,191.05
2026-06-11,KXUSGASCPI,23,21.56
2026-06-11,KXUSLGAME,6884,3450.37
2026-06-11,KXUSMICHCSP,1462,867.4
2026-06-11,KXUSPPIYOY,17345,11379.27
2026-06-11,KXUSRETAIL,329,185.9
2026-06-11,KXUST10,54,11.29
2026-06-11,KXUST10M,532,285.85
2026-06-11,KXUST2,28,20.7
2026-06-11,KXUST30,695,658.28
2026-06-11,KXUST30M,707,566.94
2026-06-11,KXUST5,106,97.43
2026-06-11,KXUST5M,683,349.51
2026-06-11,KXUSTM,504,156.53
2026-06-11,KXUSTYLD,2787,1572.24
2026-06-11,KXUT1D,813,541.46
2026-06-11,KXUTPRIMARY,151,14.09
2026-06-11,KXVALORANT,1469,320.43
2026-06-11,KXUSAIRANAGREEMENT,324286,89388.28
2026-06-11,KXTRUMPUAP,954,105.98
2026-06-11,KXUSADATACENTERS,125,6.25
2026-06-11,KXUFLGAME,2624,1320.77
2026-06-11,KXTRUMPVH,19359,12507.96
2026-06-11,KXTRUMPVSLAUGHTER,131,40.22
2026-06-11,KXTRUMPWORLDCUP,12848,3939.4
2026-06-11,KXTRUTHSOCIAL,5848,1807.56
2026-06-11,KXTSAW,2406,749.9
2026-06-11,KXTSLA,10238,5464.69
2026-06-11,KXTUDOR,2,1.18
2026-06-11,KXTVSEASONRELEASEOUTBANKS,7,6.09
2026-06-11,KXTXRSENRUNOFFMOV,7581,2370.25
2026-06-11,KXU3,1354,343.69
2026-06-11,KXUAL,740,238.74
2026-06-11,KXUAPFILES,2270,1080.76
2026-06-11,KXUE,268,238.11
2026-06-11,KXUFCDELAY,9777,4530.01
2026-06-11,KXUFCDISTANCE,8713,3306.74
2026-06-11,KXUFCFIGHT,1098747,423954.95
2026-06-11,KXUFCMOF,6025,1875.89
2026-06-11,KXUFCMOV,160387,42385.06
2026-06-11,KXUFCOCCUR,532,277.52
2026-06-11,KXUFCROUNDS,1615,853.22
2026-06-11,KXUFCVICROUND,30661,5222.18
2026-06-11,KXUFCWHITEHOUSE,3654,669.53
2026-06-11,KXUFLCHAMP,442,226.56
2026-06-11,KXUKGDPMOM,2842,1747.94
2026-06-11,KXNBAATTEND,1268,393.17
2026-06-11,KXNBA1HWINNER,109753,45302.85
2026-06-11,KXNBA3PTALLGAMES,2163,1139.51
2026-06-11,KXDEIFO,10,4.04
2026-06-11,KXDEZEW,4,2.26
2026-06-11,KXDIAZOUT,2262,328.66
2026-06-11,KXDJTATTACKNETANYAHU,3144,2790.43
2026-06-11,KXDNIANNOUNCE,10143,8226.32
2026-06-11,KXDOGE,8878,3778.67
2026-06-11,KXDOGE15M,596909,346481.92
2026-06-11,KXDOGED,5679,2822.5
2026-06-11,KXDOGEMAXMON,6,0.27
2026-06-11,KXDOGEMINMON,522,472.16
2026-06-11,KXDEFAPPROP,175,169.39
2026-06-11,KXDOTPLOT,29,16.17
2026-06-11,KXEARNINGSMENTIONADBE,82854,31134.59
2026-06-11,KXEBOLACOUNTRY,1548,618.83
2026-06-11,KXECONSTATCORECPIYOY,10,2.8
2026-06-11,KXECONSTATCPI,981,278.68
2026-06-11,KXECONSTATCPIYOY,4257,2370.3
2026-06-11,KXECONSTATU3,431,383.59
2026-06-11,KXEGGS,1750,1075.0
2026-06-11,KXELECTIONBILL,281,5.62
2026-06-11,KXELECTIONEMERGENCY,110,105.49
2026-06-11,KXELECTIRAN,257,249.79
2026-06-11,KXDROUGHTLEVEL,488,473.44
2026-06-11,KXDCMAYORD,4319,3591.48
2026-06-11,KXDCDELD,27,21.5
2026-06-11,KXDATACENTERMORATORIUM,10,4.7
2026-06-11,KXCOACHOUTMLB,100,70.0
2026-06-11,KXCODEAI,10269,4660.18
2026-06-11,KXCOLOMBIAN2RMOV,245,80.78
2026-06-11,KXCOLOMBIAPRES,17981,10937.6
2026-06-11,KXCOMPANYACTIONLAYOFF,129,84.71
2026-06-11,KXCONNSMYTHE,170703,72521.84
2026-06-11,KXCOPPERD,36794,25834.17
2026-06-11,KXCOPPERMON,506,243.79
2026-06-11,KXCOPPERW,3008,1418.36
2026-06-11,KXCOPRIMARY,3273,1662.24
2026-06-11,KXCOUNTYCHAMPMATCH,842,527.12
2026-06-11,KXCPI,18630,8611.51
2026-06-11,KXCPICORE,512,100.58
2026-06-11,KXCPICOREYOY,36,12.32
2026-06-11,KXCPIYOY,15388,9285.96
2026-06-11,KXCRITICALITY,857,241.05
2026-06-11,KXCRYPTOSTRUCTURE,2587,60.93
2026-06-11,KXCS2,73030,23615.07
2026-06-11,KXCS2GAME,3445670,1776185.19
2026-06-11,KXCS2MAP,380953,211898.35
2026-06-11,KXCS2QUALIFIERS,447,166.06
2026-06-11,KXCS2TOTALMAPS,30707,15523.55
2026-06-11,KXCYTISINICLINE,1342,462.08
2026-06-11,KXEMMYDSERIES,14,0.7
2026-06-11,KXEMMYNOMS,84,70.54
2026-06-11,KXENDORSEAOC,3542,723.34
2026-06-11,KXEOWEEK,2894,1869.25
2026-06-11,KXFEDMENTION,4873,1629.69
2026-06-11,KXFEDREFORM,1,0.22
2026-06-11,KXFESTIVALEVENTPACHNYC,5,4.87
2026-06-11,KXFIGHTMENTION,6328,2312.54
2026-06-11,KXFINALSATTEND,154445,50896.5
2026-06-11,KXFISAEXTEND,91968,49953.45
2026-06-11,KXFOLLOWERCOUNTISHOWSPEED,161,6.75
2026-06-11,KXFOMCDISSENTCOUNT,7248,3709.79
2026-06-11,KXFRONTIER,833,651.88
2026-06-11,KXFTCNEXT,9,0.8
2026-06-11,KXGABBARDOUT,120611,46812.25
2026-06-11,KXGAPRIMARY,492,323.17
2026-06-11,KXGASOSR,506,60.72
2026-06-11,KXGBLGAME,25,18.75
2026-06-11,KXGBPQ,200,138.0
2026-06-11,KXGEDATOLISIB,215,199.43
2026-06-11,KXGENERICBALLOTVOTEHUB,965,525.51
2026-06-11,KXGOLDD,205742,116150.93
2026-06-11,KXGOLDMON,958,172.29
2026-06-11,KXGOLDW,26352,8653.5
2026-06-11,KXGOLFMAJOR,28,5.6
2026-06-11,KXGOLFMAJORS,365,40.61
2026-06-11,KXGOLFNEXTWIN,148,23.68
2026-06-11,KXFEDHIKE,50561,1011.1
2026-06-11,KXCO8D,663,250.99
2026-06-11,KXFEDDISSENT,3723,2613.67
2026-06-11,KXFEDCOMBO,2022,536.81
2026-06-11,KXEPSTEIN,1,0.96
2026-06-11,KXETH,36977,15672.94
2026-06-11,KXETH15M,2048672,1007659.7
2026-06-11,KXETHD,467780,159528.38
2026-06-11,KXETHMAXMON,3506,884.01
2026-06-11,KXETHMINMON,1247,664.28
2026-06-11,KXEURUSD,1059,1032.08
2026-06-11,KXEURUSDQ,78,2.79
2026-06-11,KXEVENTOCCURCLTR,15591,7621.08
2026-06-11,KXEVENTTIMES,4469,2415.42
2026-06-11,KXF,48,14.96
2026-06-11,KXF1FASTLAP,1947,629.25
2026-06-11,KXF1POLE,11078,3217.07
2026-06-11,KXF1RACE,58594,13024.45
2026-06-11,KXF1RACEPODIUM,8547,2648.11
2026-06-11,KXF1TOP10,1124,443.23
2026-06-11,KXF1TOP5,748,275.84
2026-06-11,KXF1TOPCONSTRUCTOR,1419,473.97
2026-06-11,KXFALLOUTRELEASE,1410,14.1
2026-06-11,KXFDAAPPROVE,100,91.0
2026-06-11,KXFDX,818,241.54
2026-06-11,KXFEATURE,5383,1354.98
2026-06-11,KXFED,68202,5775.32
2026-06-11,KXFEDDECISION,841048,74505.59
2026-06-11,KXCLAUDE,3275,40.05
2026-06-11,KXCHOPPEDCASTAWAYS,7332,2270.54
2026-06-11,KXCHLLDPGAME,934,314.57
2026-06-11,KXAMSAVO,207,157.25
2026-06-11,KXANTIWEPTAX,70,36.4
2026-06-11,KXAPRPOTUS,80006,34455.43
2026-06-11,KXARGLNBGAME,749,385.72
2026-06-11,KXARMENIAPARLI,141,2.08
2026-06-11,KXARMOMINF,4407,2425.9
2026-06-11,KXART,225,133.92
2026-06-11,KXARTISTSTREAMS,638,87.94
2026-06-11,KXARTISTSTREAMSU,44,25.61
2026-06-11,KXARTISTSTREAMSY,2002,997.03
2026-06-11,KXATHLETEMENTION,915215,169278.35
2026-06-11,KXATP,21835,8387.72
2026-06-11,KXATP1RANK,185,1.85
2026-06-11,KXATPCHALLENGERMATCH,6986718,3297528.49
2026-06-11,KXATPEXACTMATCH,53078,28571.04
2026-06-11,KXATPGRANDSLAM,108,57.62
2026-06-11,KXATPGSPREAD,60285,35758.16
2026-06-11,KXATPGTOTAL,78563,50283.25
2026-06-11,KXATPMATCH,9679943,4892151.41
2026-06-11,KXATPSETWINNER,577926,284452.34
2026-06-11,KXATTENDUFC250,58408,24026.56
2026-06-11,KXB200Q,2997,1311.5
2026-06-11,KXBA,97,32.37
2026-06-11,KXALPRIMARY,174,140.77
2026-06-11,KXBARRELS,166,102.38
2026-06-11,KXALIENS,142023,4914.32
2026-06-11,KXALBUMEQUIV,7109,2987.91
2026-06-11,KXNBAAST,7309,2717.01
2026-06-11,KX14AMENDCASE,4586,836.54
2026-06-11,KX1ALBUM,154,6.16
2026-06-11,KX1SONG,400,396.0
2026-06-11,KX3MTBILL,10,9.9
2026-06-11,KXA100MAX,5,4.9
2026-06-11,KXAAAGASD,103429,49074.57
2026-06-11,KXAAAGASM,16144,9271.09
2026-06-11,KXAAAGASMIN,104,18.96
2026-06-11,KXAAAGASW,81838,40683.98
2026-06-11,KXAAPLCEOCHANGE,3175,2979.59
2026-06-11,KXABERDEENSOUTHBY,329,111.27
2026-06-11,KXACBGAME,30105,13753.11
2026-06-11,KXACQANNOUNCEANNUAL,534,445.31
2026-06-11,KXACQANNOUNCESPACEX,247,203.59
2026-06-11,KXAFLGAME,5447,2791.1
2026-06-11,KXAGCONF,6,0.06
2026-06-11,KXAGNOMROK,1325,499.04
2026-06-11,KXAGNOMSCR,2302,575.74
2026-06-11,KXAHLGAME,238,130.46
2026-06-11,KXAIRFARECPI,671,262.21
2026-06-11,KXAISPIKE,20572,5812.17
2026-06-11,KXALBUMDEBUT,319,44.41
2026-06-11,KXALBUMSALES,2528,1399.22
2026-06-11,KXGOPSENATEPRIMARYCOMBO,106,19.79
2026-06-11,KXBBSERIEAGAME,20054,10122.87
2026-06-11,KXBET,439,214.85
2026-06-11,KXCAGOVCOUNTY,1217,1198.04
2026-06-11,KXCAGOVPRIMARY1ST,219999,59094.53
2026-06-11,KXCAGOVPRIMARYEXACT,76,1.49
2026-06-11,KXCAGOVPRIMARYTOP3,1777,357.55
2026-06-11,KXCANPLGAME,36,29.06
2026-06-11,KXCAPRIMARY,9871,3827.65
2026-06-11,KXCARDPRESENCEUFCWH,3466,35.6
2026-06-11,KXCARNEYMENTION,30592,10199.6
2026-06-11,KXCBDECISIONAUSTRALIA,4046,167.04
2026-06-11,KXCBDECISIONBRAZIL,1093,380.59
2026-06-11,KXCBDECISIONENGLAND,52,10.25
2026-06-11,KXCBDECISIONEU,15949,179.1
2026-06-11,KXCBDECISIONJAPAN,8921,855.46
2026-06-11,KXCBDECISIONKOREA,11,3.96
2026-06-11,KXCBDECISIONRUSSIA,301,22.93
2026-06-11,KXCBDISRAEL,1,0.73
2026-06-11,KXCCL,252,97.56
2026-06-11,KXCFLGAME,32877,22709.85
2026-06-11,KXCHAMPTOUR,6754,1051.78
2026-06-11,KXCHCUTS,5,4.25
2026-06-11,KXCHESSFIDERATINGTOP,104,90.92
2026-06-11,KXCHESSTOURNAMENT,24083,22333.5
2026-06-11,KXCHGDPYOY,15,9.6
2026-06-11,KXCAGOV3RD,7,0.07
2026-06-11,KXBEEFTARIFF,35,7.1
2026-06-11,KXCAGOV2ND,1,0.01
2026-06-11,KXCA01S,10,0.19
2026-06-11,KXBEZELRSUB41LV,116,47.56
2026-06-11,KXBIDENTAPES,20,2.0
2026-06-11,KXBILLBOARDRUNNERUPSONG,1318,1293.78
2026-06-11,KXBILLS,2307,1859.5
2026-06-11,KXBILLSCOUNT,2,0.36
2026-06-11,KXBNB,357,60.69
2026-06-11,KXBNB15M,372032,221980.13
2026-06-11,KXBNBD,315,7.3
2026-06-11,KXBNBMAXMON,32,20.55
2026-06-11,KXBOXING,52041,26178.92
2026-06-11,KXBOYCOTTWC,123,0.0
2026-06-11,KXBRENTD,344491,178732.88
2026-06-11,KXBRENTMON,39094,15941.29
2026-06-11,KXBRENTW,158286,90935.86
2026-06-11,KXBSNGAME,11790,8215.75
2026-06-11,KXBTC,359032,167783.82
2026-06-11,KXBTC15M,61797754,27845597.04
2026-06-11,KXBTCD,29990509,13334186.57
2026-06-11,KXBTCMAX100,84711,4320.71
2026-06-11,KXBTCMAX150,14,0.14
2026-06-11,KXBTCMAXMON,31428,7488.99
2026-06-11,KXBTCMINMON,22861,10622.1
2026-06-11,KXBUILDPERMS,96,33.47
2026-06-11,KXCA04PRIMARY,3094,361.93
2026-06-11,KXGOVCONOMD,22417,9260.78
2026-06-11,KXCLAYTONCONF,431,98.21
2026-06-11,KXGOVGANOMR,28217,14343.84
2026-06-11,KXMAKERFIELDMOV,532,88.43
2026-06-11,KXMAMDANIMENTION,25319,13642.14
2026-06-11,KXMANAGERSOUT,8139,7837.07
2026-06-11,KXMARRIAGESWIFTKELCE,14141,7522.05
2026-06-11,KXMATHAI,2878,1210.24
2026-06-11,KXMCGREGORFIGHTNEXT,48,15.53
2026-06-11,KXMD06D,48,18.67
2026-06-11,KXMDPRIMARY,315,54.57
2026-06-11,KXME02D,5622,2816.24
2026-06-11,KXMEAD,153,134.59
2026-06-11,KXMEDIAGUESTFALLON,12,5.83
2026-06-11,KXMEDIARELEASEADDTRAILER,209,76.69
2026-06-11,KXMELANIAMENTION,127330,19118.06
2026-06-11,KXMENWORLDCUP,33163827,3964124.93
2026-06-11,KXMEXCUBOIL,35,6.95
2026-06-11,KXMIDTERMMOV,175,17.93
2026-06-11,KXMILANFW,3,2.88
2026-06-11,KXMJSCHEDULE,68,0.77
2026-06-11,KXMLBALLSTAR,3605,2521.19
2026-06-11,KXMLBDRAFTPICK,1457,904.9
2026-06-11,KXMLBDRAFTTOP,661,248.86
2026-06-11,KXMLBEXTRAS,4590,2088.06
2026-06-11,KXMLBF5SPREAD,160119,71173.19
2026-06-11,KXMAKERFIELDBY,62903,21918.57
2026-06-11,KXMLBF5TOTAL,542725,271257.6
2026-06-11,KXMAJORPROTEST,47,10.86
2026-06-11,KXLTGOVGANOMR,726,364.09
2026-06-11,KXLOWTATL,13653,8168.02
2026-06-11,KXLOWTAUS,16249,6598.22
2026-06-11,KXLOWTBOS,9697,5867.9
2026-06-11,KXLOWTCHI,59544,28158.59
2026-06-11,KXLOWTDAL,13321,7661.48
2026-06-11,KXLOWTDC,36089,16000.68
2026-06-11,KXLOWTDEN,23913,6082.32
2026-06-11,KXLOWTHOU,22902,6343.46
2026-06-11,KXLOWTLAX,9517,7064.76
2026-06-11,KXLOWTLV,9119,7264.86
2026-06-11,KXLOWTMIA,26795,10980.27
2026-06-11,KXLOWTMIN,28603,17822.29
2026-06-11,KXLOWTNOLA,8603,5945.47
2026-06-11,KXLOWTNYC,50870,19892.25
2026-06-11,KXLOWTOKC,17405,8000.46
2026-06-11,KXLOWTPHIL,19256,9411.07
2026-06-11,KXLOWTPHX,7030,5496.92
2026-06-11,KXLOWTSATX,7611,5937.19
2026-06-11,KXLOWTSEA,17974,12290.26
