market_key,market_name,kalshi_category,contracts,fees_total,n_outcomes,winner,winner_ticker,report_ticker,is_sports,top_outcome,i.market_name,i.fees_total,i.winner,i.winner_ticker
KXMVECBCHAMPIONSHIP-S202633C297424D58951,KXMVECBCHAMPIONSHIP-S202633C297424D58951,"",7657248,1092.28999999999,1,,,KXMVECBCHAMPIONSHIP,TRUE,KXMVECBCHAMPIONSHIP-S202633C297424D58951-895116CC4DF,KXMVECBCHAMPIONSHIP-S202633C297424D58951,1092.28999999999,"",""
KXNBAGAME-26JAN12UTACLE,KXNBAGAME-26JAN12UTACLE,Sports,7656404,159383.309999999,1,"",KXNBAGAME-26JAN12UTACLE-UTA,KXNBAGAME,TRUE,KXNBAGAME-26JAN12UTACLE-UTA,KXNBAGAME-26JAN12UTACLE,127375.879999999,"",KXNBAGAME-26JAN12UTACLE-UTA
KXNCAAMBGAME-26MAR26IOWANEB,KXNCAAMBGAME-26MAR26IOWANEB,Sports,7650436,234713.709999996,1,"The following market refers to the team who wins the Iowa at Nebraska men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26IOWANEB-IOWA,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR26IOWANEB-NEB,KXNCAAMBGAME-26MAR26IOWANEB,234713.709999996,"The following market refers to the team who wins the Iowa at Nebraska men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26IOWANEB-IOWA
KXNCAAFGAME-26JAN02ARIZSMU,KXNCAAFGAME-26JAN02ARIZSMU,Sports,7646663,106515.08,1,"",KXNCAAFGAME-26JAN02ARIZSMU-SMU,KXNCAAFGAME,TRUE,KXNCAAFGAME-26JAN02ARIZSMU-ARIZ,KXNCAAFGAME-26JAN02ARIZSMU,106515.08,"",KXNCAAFGAME-26JAN02ARIZSMU-SMU
KXNCAAFGAME-25OCT18GTDUKE,KXNCAAFGAME-25OCT18GTDUKE,Sports,7641509,165193.429999998,1,"",KXNCAAFGAME-25OCT18GTDUKE-GT,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT18GTDUKE-GT,KXNCAAFGAME-25OCT18GTDUKE,165193.429999998,"",KXNCAAFGAME-25OCT18GTDUKE-GT
KXNBAGAME-26APR10GSWSAC,KXNBAGAME-26APR10GSWSAC,Sports,7629977,217490.639999997,1,"If Sacramento wins the Golden State at Sacramento professional basketball game originally scheduled for Apr 10, 2026, then the market resolves to Yes.",KXNBAGAME-26APR10GSWSAC-SAC,KXNBAGAME,TRUE,KXNBAGAME-26APR10GSWSAC-GSW,KXNBAGAME-26APR10GSWSAC,217490.639999997,"If Sacramento wins the Golden State at Sacramento professional basketball game originally scheduled for Apr 10, 2026, then the market resolves to Yes.",KXNBAGAME-26APR10GSWSAC-SAC
KXNBAGAME-26JAN15NYKGSW,KXNBAGAME-26JAN15NYKGSW,Sports,7622223,192911.310000003,1,"",KXNBAGAME-26JAN15NYKGSW-GSW,KXNBAGAME,TRUE,KXNBAGAME-26JAN15NYKGSW-NYK,KXNBAGAME-26JAN15NYKGSW,154191.999999998,"",KXNBAGAME-26JAN15NYKGSW-GSW
KXNFLGAME-26JAN04CARTB,KXNFLGAME-26JAN04CARTB,Sports,7617017,127984.400000002,1,"",KXNFLGAME-26JAN04CARTB-TB,KXNFLGAME,TRUE,KXNFLGAME-26JAN04CARTB-CAR,KXNFLGAME-26JAN04CARTB,127984.400000002,"",KXNFLGAME-26JAN04CARTB-TB
KXUSOWOMENSINGLES-25,US Open Women's Tennis,Sports,7612411,195248.840000001,1,"",KXUSOWOMENSINGLES-25-AS,KXUSOWOMENSINGLES,TRUE,KXUSOWOMENSINGLES-25-AS,US Open Women's Tennis,195248.840000001,"",KXUSOWOMENSINGLES-25-AS
KXNCAAFGAME-25NOV22MIZZOKLA,KXNCAAFGAME-25NOV22MIZZOKLA,Sports,7600228,134980.529999999,1,"",KXNCAAFGAME-25NOV22MIZZOKLA-OKLA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV22MIZZOKLA-OKLA,KXNCAAFGAME-25NOV22MIZZOKLA,134980.529999999,"",KXNCAAFGAME-25NOV22MIZZOKLA-OKLA
KXNCAAMBGAME-26MAR26ARKARIZ,KXNCAAMBGAME-26MAR26ARKARIZ,Sports,7585679,126399.869999994,1,"The following market refers to the team who wins the Arkansas at Arizona men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26ARKARIZ-ARIZ,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR26ARKARIZ-ARK,KXNCAAMBGAME-26MAR26ARKARIZ,126399.869999994,"The following market refers to the team who wins the Arkansas at Arizona men's college basketball game originally scheduled for Mar 26, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR26ARKARIZ-ARIZ
KXNBAGAME-26FEB01LALNYK,KXNBAGAME-26FEB01LALNYK,Sports,7567740,184664.01,1,"",KXNBAGAME-26FEB01LALNYK-NYK,KXNBAGAME,TRUE,KXNBAGAME-26FEB01LALNYK-LAL,KXNBAGAME-26FEB01LALNYK,147591.009999997,"",KXNBAGAME-26FEB01LALNYK-NYK
KXNBAGAME-26MAR24DENPHX,KXNBAGAME-26MAR24DENPHX,Sports,7556629,234784.779999997,1,"If Denver wins the Denver at Phoenix professional basketball game originally scheduled for Mar 24, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR24DENPHX-DEN,KXNBAGAME,TRUE,KXNBAGAME-26MAR24DENPHX-DEN,KXNBAGAME-26MAR24DENPHX,234784.779999997,"If Denver wins the Denver at Phoenix professional basketball game originally scheduled for Mar 24, 2026, then the market resolves to Yes.",KXNBAGAME-26MAR24DENPHX-DEN
KXNFLGAME-25NOV16CARATL,KXNFLGAME-25NOV16CARATL,Sports,7540657,174221.169999998,1,"",KXNFLGAME-25NOV16CARATL-CAR,KXNFLGAME,TRUE,KXNFLGAME-25NOV16CARATL-CAR,KXNFLGAME-25NOV16CARATL,174221.169999998,"",KXNFLGAME-25NOV16CARATL-CAR
PRESPARTYIA-24,Iowa in the presidential election,Elections,7534047,0,1,:: or another Republican,PRESPARTYIA-24-R,PRESPARTYIA,FALSE,PRESPARTYIA-24-D,Iowa in the presidential election,93498.7099999988,:: or another Republican,PRESPARTYIA-24-R
KXNCAAFGAME-25DEC26FIUUTSA,KXNCAAFGAME-25DEC26FIUUTSA,Sports,7530840,130145.789999999,1,"",KXNCAAFGAME-25DEC26FIUUTSA-UTSA,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC26FIUUTSA-FIU,KXNCAAFGAME-25DEC26FIUUTSA,130145.789999999,"",KXNCAAFGAME-25DEC26FIUUTSA-UTSA
KXMVECROSSCATEGORY-S2026128C9867FF9,KXMVECROSSCATEGORY-S2026128C9867FF9,Sports,7526189,1264.76999999998,1,"",KXMVECROSSCATEGORY-S2026128C9867FF9-F6EB0D45508,KXMVECROSSCATEGORY,TRUE,KXMVECROSSCATEGORY-S2026128C9867FF9-1354DE921B4,KXMVECROSSCATEGORY-S2026128C9867FF9,1264.76999999998,"",KXMVECROSSCATEGORY-S2026128C9867FF9-F6EB0D45508
KXNBAGAME-25MAY22MINOKC,KXNBAGAME-25MAY22MINOKC,Sports,7507168,137250.269999995,1,"",KXNBAGAME-25MAY22MINOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-25MAY22MINOKC-MIN,KXNBAGAME-25MAY22MINOKC,110958.549999998,"",KXNBAGAME-25MAY22MINOKC-OKC
KXNCAAMBGAME-26MAR27ALAMICH,KXNCAAMBGAME-26MAR27ALAMICH,Sports,7501525,146069.829999995,1,"The following market refers to the team who wins the Alabama at Michigan men's college basketball game originally scheduled for Mar 27, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR27ALAMICH-MICH,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR27ALAMICH-ALA,KXNCAAMBGAME-26MAR27ALAMICH,146069.829999995,"The following market refers to the team who wins the Alabama at Michigan men's college basketball game originally scheduled for Mar 27, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR27ALAMICH-MICH
KXNBAGAME-26FEB05WASDET,KXNBAGAME-26FEB05WASDET,Sports,7495937,197449.489999997,1,"",KXNBAGAME-26FEB05WASDET-WAS,KXNBAGAME,TRUE,KXNBAGAME-26FEB05WASDET-WAS,KXNBAGAME-26FEB05WASDET,157768.809999998,"",KXNBAGAME-26FEB05WASDET-WAS
KXNBAGAME-26FEB25SASTOR,KXNBAGAME-26FEB25SASTOR,Sports,7486817,170164.339999998,1,"",KXNBAGAME-26FEB25SASTOR-SAS,KXNBAGAME,TRUE,KXNBAGAME-26FEB25SASTOR-SAS,KXNBAGAME-26FEB25SASTOR,135991.769999997,"",KXNBAGAME-26FEB25SASTOR-SAS
KXNBAGAME-25DEC18NYKIND,KXNBAGAME-25DEC18NYKIND,Sports,7486178,200114.55,1,"",KXNBAGAME-25DEC18NYKIND-NYK,KXNBAGAME,TRUE,KXNBAGAME-25DEC18NYKIND-NYK,KXNBAGAME-25DEC18NYKIND,159984.909999999,"",KXNBAGAME-25DEC18NYKIND-NYK
KXNFLGAME-25NOV16LACJAC,KXNFLGAME-25NOV16LACJAC,Sports,7474365,130208.130000001,1,"",KXNFLGAME-25NOV16LACJAC-JAC,KXNFLGAME,TRUE,KXNFLGAME-25NOV16LACJAC-LAC,KXNFLGAME-25NOV16LACJAC,130208.130000001,"",KXNFLGAME-25NOV16LACJAC-JAC
KXNCAAFGAME-25AUG30ALAFSU,KXNCAAFGAME-25AUG30ALAFSU,Sports,7472245,153022.229999998,1,"",KXNCAAFGAME-25AUG30ALAFSU-FSU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25AUG30ALAFSU-ALA,KXNCAAFGAME-25AUG30ALAFSU,153022.229999998,"",KXNCAAFGAME-25AUG30ALAFSU-FSU
KXNCAAFGAME-25DEC27CONNARMY,KXNCAAFGAME-25DEC27CONNARMY,Sports,7455107,120788.749999999,1,"",KXNCAAFGAME-25DEC27CONNARMY-ARMY,KXNCAAFGAME,TRUE,KXNCAAFGAME-25DEC27CONNARMY-CONN,KXNCAAFGAME-25DEC27CONNARMY,120788.749999999,"",KXNCAAFGAME-25DEC27CONNARMY-ARMY
KXNBAGAME-26MAR28PHICHA,KXNBAGAME-26MAR28PHICHA,Sports,7444695,164737.019999999,1,"",KXNBAGAME-26MAR28PHICHA-PHI,KXNBAGAME,TRUE,KXNBAGAME-26MAR28PHICHA-PHI,KXNBAGAME-26MAR28PHICHA,164737.019999999,"",KXNBAGAME-26MAR28PHICHA-PHI
KXNBAGAME-25MAY23INDNYK,KXNBAGAME-25MAY23INDNYK,Sports,7409776,217401.750000002,1,"",KXNBAGAME-25MAY23INDNYK-IND,KXNBAGAME,TRUE,KXNBAGAME-25MAY23INDNYK-IND,KXNBAGAME-25MAY23INDNYK,183845.51,"",KXNBAGAME-25MAY23INDNYK-IND
KXNFLGAME-25DEC07PITBAL,KXNFLGAME-25DEC07PITBAL,Sports,7398050,191392.339999998,1,"",KXNFLGAME-25DEC07PITBAL-PIT,KXNFLGAME,TRUE,KXNFLGAME-25DEC07PITBAL-PIT,KXNFLGAME-25DEC07PITBAL,191392.339999998,"",KXNFLGAME-25DEC07PITBAL-PIT
KXNBAGAME-26FEB04OKCSAS,KXNBAGAME-26FEB04OKCSAS,Sports,7396503,109354.359999996,1,"",KXNBAGAME-26FEB04OKCSAS-SAS,KXNBAGAME,TRUE,KXNBAGAME-26FEB04OKCSAS-OKC,KXNBAGAME-26FEB04OKCSAS,87362.2299999993,"",KXNBAGAME-26FEB04OKCSAS-SAS
KXNFLGAME-25NOV23NECIN,KXNFLGAME-25NOV23NECIN,Sports,7381574,119451.55,1,"",KXNFLGAME-25NOV23NECIN-NE,KXNFLGAME,TRUE,KXNFLGAME-25NOV23NECIN-NE,KXNFLGAME-25NOV23NECIN,119451.55,"",KXNFLGAME-25NOV23NECIN-NE
KXNBAGAME-26JAN20LALDEN,KXNBAGAME-26JAN20LALDEN,Sports,7364441,220080.889999998,1,"",KXNBAGAME-26JAN20LALDEN-LAL,KXNBAGAME,TRUE,KXNBAGAME-26JAN20LALDEN-LAL,KXNBAGAME-26JAN20LALDEN,175926.939999997,"",KXNBAGAME-26JAN20LALDEN-LAL
KXNBAGAME-26JAN24NYKPHI,KXNBAGAME-26JAN24NYKPHI,Sports,7356169,189340.500000001,1,"",KXNBAGAME-26JAN24NYKPHI-NYK,KXNBAGAME,TRUE,KXNBAGAME-26JAN24NYKPHI-PHI,KXNBAGAME-26JAN24NYKPHI,151328.149999998,"",KXNBAGAME-26JAN24NYKPHI-NYK
KXPGATOUR-WMPO26,WM Phoenix Open,Sports,7312149,261929.84,1,"",KXPGATOUR-WMPO26-CGOT,KXPGATOUR,TRUE,KXPGATOUR-WMPO26-SSCH,WM Phoenix Open,209133.309999999,"",KXPGATOUR-WMPO26-CGOT
KXNCAAMBGAME-26MAR14WISMICH,KXNCAAMBGAME-26MAR14WISMICH,Sports,7300997,135478.619999995,1,"",KXNCAAMBGAME-26MAR14WISMICH-MICH,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR14WISMICH-WIS,KXNCAAMBGAME-26MAR14WISMICH,135478.619999995,"",KXNCAAMBGAME-26MAR14WISMICH-MICH
KXNBAGAME-26MAR29NYKOKC,KXNBAGAME-26MAR29NYKOKC,Sports,7295023,178125.570000001,1,"",KXNBAGAME-26MAR29NYKOKC-OKC,KXNBAGAME,TRUE,KXNBAGAME-26MAR29NYKOKC-NYK,KXNBAGAME-26MAR29NYKOKC,178125.570000001,"",KXNBAGAME-26MAR29NYKOKC-OKC
KXNCAAMBGAME-26FEB17TTUASU,KXNCAAMBGAME-26FEB17TTUASU,Sports,7277455,186936.219999996,1,"",KXNCAAMBGAME-26FEB17TTUASU-ASU,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26FEB17TTUASU-TTU,KXNCAAMBGAME-26FEB17TTUASU,149401.679999997,"",KXNCAAMBGAME-26FEB17TTUASU-ASU
KXNBAGAME-26JAN07HOUPOR,KXNBAGAME-26JAN07HOUPOR,Sports,7273850,204453.27,1,"",KXNBAGAME-26JAN07HOUPOR-POR,KXNBAGAME,TRUE,KXNBAGAME-26JAN07HOUPOR-HOU,KXNBAGAME-26JAN07HOUPOR,163427.839999998,"",KXNBAGAME-26JAN07HOUPOR-POR
KXNCAAFGAME-25NOV21FSUNCST,KXNCAAFGAME-25NOV21FSUNCST,Sports,7265443,176528.809999999,1,"",KXNCAAFGAME-25NOV21FSUNCST-NCST,KXNCAAFGAME,TRUE,KXNCAAFGAME-25NOV21FSUNCST-NCST,KXNCAAFGAME-25NOV21FSUNCST,176528.809999999,"",KXNCAAFGAME-25NOV21FSUNCST-NCST
KXNFLGAME-25NOV16GBNYG,KXNFLGAME-25NOV16GBNYG,Sports,7246738,174459.119999997,1,"",KXNFLGAME-25NOV16GBNYG-GB,KXNFLGAME,TRUE,KXNFLGAME-25NOV16GBNYG-GB,KXNFLGAME-25NOV16GBNYG,174459.119999997,"",KXNFLGAME-25NOV16GBNYG-GB
KXNBAGAME-26APR02SASLAC,KXNBAGAME-26APR02SASLAC,Sports,7244408,157167.919999999,1,"",KXNBAGAME-26APR02SASLAC-SAS,KXNBAGAME,TRUE,KXNBAGAME-26APR02SASLAC-SAS,KXNBAGAME-26APR02SASLAC,157167.919999999,"",KXNBAGAME-26APR02SASLAC-SAS
KXNFLGAME-25DEC25DALWAS,KXNFLGAME-25DEC25DALWAS,Sports,7227691,98888.0699999981,1,"",KXNFLGAME-25DEC25DALWAS-DAL,KXNFLGAME,TRUE,KXNFLGAME-25DEC25DALWAS-WAS,KXNFLGAME-25DEC25DALWAS,98888.0699999981,"",KXNFLGAME-25DEC25DALWAS-DAL
KXNBAGAME-26MAR08BOSCLE,KXNBAGAME-26MAR08BOSCLE,Sports,7224176,152702.119999999,1,"",KXNBAGAME-26MAR08BOSCLE-BOS,KXNBAGAME,TRUE,KXNBAGAME-26MAR08BOSCLE-BOS,KXNBAGAME-26MAR08BOSCLE,152702.119999999,"",KXNBAGAME-26MAR08BOSCLE-BOS
KXNBAGAME-26JAN12LALSAC,KXNBAGAME-26JAN12LALSAC,Sports,7215808,215523.039999999,1,"",KXNBAGAME-26JAN12LALSAC-SAC,KXNBAGAME,TRUE,KXNBAGAME-26JAN12LALSAC-LAL,KXNBAGAME-26JAN12LALSAC,172269.08,"",KXNBAGAME-26JAN12LALSAC-SAC
KXNBAGAME-26JAN07DENBOS,KXNBAGAME-26JAN07DENBOS,Sports,7207335,134243.04,1,"",KXNBAGAME-26JAN07DENBOS-DEN,KXNBAGAME,TRUE,KXNBAGAME-26JAN07DENBOS-DEN,KXNBAGAME-26JAN07DENBOS,107272.209999999,"",KXNBAGAME-26JAN07DENBOS-DEN
KXNCAAMBGAME-26MAR20HOFALA,KXNCAAMBGAME-26MAR20HOFALA,Sports,7198158,142216.199999995,1,"The following market refers to the team who wins the Hofstra at Alabama men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20HOFALA-ALA,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26MAR20HOFALA-HOF,KXNCAAMBGAME-26MAR20HOFALA,142216.199999995,"The following market refers to the team who wins the Hofstra at Alabama men's college basketball game originally scheduled for Mar 20, 2026. If this game is postponed or delayed, the market will remain open and close after the rescheduled game has finished (within two weeks). If the cancelled game is not played or is rescheduled further than two weeks out, the market will resolve to a fair price for each team in accordance with the rules. Kalshi is not affiliated,  associated,  authorized, endorsed by, or in any way officially connected with the NCAA. All trademarks, logos, and brand names are the property of their respective owners.",KXNCAAMBGAME-26MAR20HOFALA-ALA
KXMLBGAME-25OCT01BOSNYY,KXMLBGAME-25OCT01BOSNYY,Sports,7194811,249399.960000001,1,"",KXMLBGAME-25OCT01BOSNYY-NYY,KXMLBGAME,TRUE,KXMLBGAME-25OCT01BOSNYY-BOS,KXMLBGAME-25OCT01BOSNYY,199384.409999999,"",KXMLBGAME-25OCT01BOSNYY-NYY
KXNFLGAME-25DEC22SFIND,KXNFLGAME-25DEC22SFIND,Sports,7180461,129478.45,1,"",KXNFLGAME-25DEC22SFIND-SF,KXNFLGAME,TRUE,KXNFLGAME-25DEC22SFIND-IND,KXNFLGAME-25DEC22SFIND,129478.45,"",KXNFLGAME-25DEC22SFIND-SF
KXNCAAFGAME-25OCT18TTUASU,KXNCAAFGAME-25OCT18TTUASU,Sports,7180391,156348.699999998,1,"",KXNCAAFGAME-25OCT18TTUASU-ASU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25OCT18TTUASU-TTU,KXNCAAFGAME-25OCT18TTUASU,156348.699999998,"",KXNCAAFGAME-25OCT18TTUASU-ASU
KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7,KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7,Sports,7163779,1303.24999999999,1,"",KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7-B9989FC6399,KXMVESPORTSMULTIGAMEEXTENDED,TRUE,KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7-671988706CD,KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7,1303.24999999999,"",KXMVESPORTSMULTIGAMEEXTENDED-S2026533C916DCA7-B9989FC6399
KXPGATOUR-VATO26,Valero Texas Open,Sports,7163645,346524.579999998,1,"If J.J. Spaun wins the Valero Texas Open, then the market resolves to Yes.",KXPGATOUR-VATO26-JSPA,KXPGATOUR,TRUE,KXPGATOUR-VATO26-RMAC,Valero Texas Open,346524.579999998,"If J.J. Spaun wins the Valero Texas Open, then the market resolves to Yes.",KXPGATOUR-VATO26-JSPA
KXNFLGAME-25SEP14DENIND,KXNFLGAME-25SEP14DENIND,Sports,7159918,212739.030000001,1,"",KXNFLGAME-25SEP14DENIND-IND,KXNFLGAME,TRUE,KXNFLGAME-25SEP14DENIND-IND,KXNFLGAME-25SEP14DENIND,212739.030000001,"",KXNFLGAME-25SEP14DENIND-IND
KXNBAGAME-25DEC26DETUTA,KXNBAGAME-25DEC26DETUTA,Sports,7156992,215689.749999996,1,"",KXNBAGAME-25DEC26DETUTA-UTA,KXNBAGAME,TRUE,KXNBAGAME-25DEC26DETUTA-UTA,KXNBAGAME-25DEC26DETUTA,172396.019999998,"",KXNBAGAME-25DEC26DETUTA-UTA
KXNBAGAME-26JAN31ATLIND,KXNBAGAME-26JAN31ATLIND,Sports,7154059,182800.599999997,1,"",KXNBAGAME-26JAN31ATLIND-IND,KXNBAGAME,TRUE,KXNBAGAME-26JAN31ATLIND-ATL,KXNBAGAME-26JAN31ATLIND,146123.71,"",KXNBAGAME-26JAN31ATLIND-IND
KXNBAGAME-25DEC29DALPOR,KXNBAGAME-25DEC29DALPOR,Sports,7152416,210992.369999995,1,"",KXNBAGAME-25DEC29DALPOR-POR,KXNBAGAME,TRUE,KXNBAGAME-25DEC29DALPOR-DAL,KXNBAGAME-25DEC29DALPOR,168655.089999998,"",KXNBAGAME-25DEC29DALPOR-POR
KXFOWOMENSINGLES-25,French Open Men's Singles Championship,Sports,7151442,178019.999999999,1,"",KXFOWOMENSINGLES-25-CG,KXFOWOMENSINGLES,TRUE,KXFOWOMENSINGLES-25-AS,French Open Men's Singles Championship,178019.999999999,"",KXFOWOMENSINGLES-25-CG
KXNCAAMBGAME-26FEB23HOUKU,KXNCAAMBGAME-26FEB23HOUKU,Sports,7148928,197456.779999998,1,"",KXNCAAMBGAME-26FEB23HOUKU-KU,KXNCAAMBGAME,TRUE,KXNCAAMBGAME-26FEB23HOUKU-HOU,KXNCAAMBGAME-26FEB23HOUKU,157807.950000001,"",KXNCAAMBGAME-26FEB23HOUKU-KU
KXNFLGAME-25NOV16BALCLE,KXNFLGAME-25NOV16BALCLE,Sports,7124614,144483.379999997,1,"",KXNFLGAME-25NOV16BALCLE-BAL,KXNFLGAME,TRUE,KXNFLGAME-25NOV16BALCLE-BAL,KXNFLGAME-25NOV16BALCLE,144483.379999997,"",KXNFLGAME-25NOV16BALCLE-BAL
KXNBAGAME-26FEB07HOUOKC,KXNBAGAME-26FEB07HOUOKC,Sports,7114960,233290.589999997,1,"",KXNBAGAME-26FEB07HOUOKC-HOU,KXNBAGAME,TRUE,KXNBAGAME-26FEB07HOUOKC-HOU,KXNBAGAME-26FEB07HOUOKC,186429.75,"",KXNBAGAME-26FEB07HOUOKC-HOU
KXMLBGAME-25OCT08PHILAD,KXMLBGAME-25OCT08PHILAD,Sports,7086087,224783.15,1,"",KXMLBGAME-25OCT08PHILAD-PHI,KXMLBGAME,TRUE,KXMLBGAME-25OCT08PHILAD-LAD,KXMLBGAME-25OCT08PHILAD,179704.240000002,"",KXMLBGAME-25OCT08PHILAD-PHI
KXNBAWEST-25,NBA Western Conference Finals,Sports,7081140,235093.729999998,1,"",KXNBAWEST-25-OKC,KXNBAWEST,TRUE,KXNBAWEST-25-MIN,NBA Western Conference Finals,182747.499999998,"",KXNBAWEST-25-OKC
KXNCAAFGAME-25SEP01TCUUNC,KXNCAAFGAME-25SEP01TCUUNC,Sports,7074246,172456.759999995,1,"",KXNCAAFGAME-25SEP01TCUUNC-TCU,KXNCAAFGAME,TRUE,KXNCAAFGAME-25SEP01TCUUNC-UNC,KXNCAAFGAME-25SEP01TCUUNC,172456.759999995,"",KXNCAAFGAME-25SEP01TCUUNC-TCU
KXUFCFIGHT-25JUL19POIHOL,"Poirier vs Holloway professional MMA fight scheduled for Jul 19, 2025",Sports,7074063,173056.700000001,1,"",KXUFCFIGHT-25JUL19POIHOL-HOL,KXUFCFIGHT,TRUE,KXUFCFIGHT-25JUL19POIHOL-POI,"Poirier vs Holloway professional MMA fight scheduled for Jul 19, 2025",173056.700000001,"",KXUFCFIGHT-25JUL19POIHOL-HOL
KXMLBGAME-25OCT08TORNYY,KXMLBGAME-25OCT08TORNYY,Sports,7065630,224808.180000003,1,"",KXMLBGAME-25OCT08TORNYY-TOR,KXMLBGAME,TRUE,KXMLBGAME-25OCT08TORNYY-TOR,KXMLBGAME-25OCT08TORNYY,179741.489999996,"",KXMLBGAME-25OCT08TORNYY-TOR
KXPGARYDER-RC25,Ryder Cup,Sports,7056004,196035.079999997,1,"",KXPGARYDER-RC25-EU,KXPGARYDER,TRUE,KXPGARYDER-RC25-USA,Ryder Cup,156731.109999999,"",KXPGARYDER-RC25-EU
KXNFLGAME-25SEP07ARINO,KXNFLGAME-25SEP07ARINO,Sports,7053163,117566.129999999,1,"",KXNFLGAME-25SEP07ARINO-ARI,KXNFLGAME,TRUE,KXNFLGAME-25SEP07ARINO-ARI,KXNFLGAME-25SEP07ARINO,117566.129999999,"",KXNFLGAME-25SEP07ARINO-ARI
KXNBAGAME-25OCT24GSWPOR,KXNBAGAME-25OCT24GSWPOR,Sports,7051307,152767.329999999,1,"",KXNBAGAME-25OCT24GSWPOR-POR,KXNBAGAME,TRUE,KXNBAGAME-25OCT24GSWPOR-GSW,KXNBAGAME-25OCT24GSWPOR,122117.839999997,"",KXNBAGAME-25OCT24GSWPOR-POR
KXNFLGAME-25OCT19LVKC,KXNFLGAME-25OCT19LVKC,Sports,7027815,73321.3699999977,1,"",KXNFLGAME-25OCT19LVKC-KC,KXNFLGAME,TRUE,KXNFLGAME-25OCT19LVKC-LV,KXNFLGAME-25OCT19LVKC,73321.3699999977,"",KXNFLGAME-25OCT19LVKC-KC
KXBTCMINY-25-2-DEC31,,Crypto,7015921,193311.370000002,1,,,KXBTCMINY,FALSE,KXBTCMINY-25-2-DEC31-80000,"",193311.370000002,"",""
