report_ticker,is_sports,days_active,trades,contracts,yes_side_notional_volume,fees
KXNFLWINS-CLE,TRUE,58,165,6773,2655.02,84.91
BARR,FALSE,12,112,6765,817.6,43.9
KXRVO,FALSE,19,60,6761,2046.64,86.92
KXBELGIANPL,TRUE,38,69,6759,1435.81,27.63
FCC,FALSE,23,76,6734,4216.6,107.18
GOVPARTYTN,FALSE,49,114,6732,5162.63,32.2
KXNTLCYBERDIR,FALSE,26,90,6726,3586.02,68.16
KXECSUNBELTSWEEP,FALSE,12,75,6719,445.19,28.74
KXTOPALBUMYJID,FALSE,62,167,6717,631.35,39.28
KXMUSKCHARGE,FALSE,55,189,6716,1221.15,67.5
KXSONGPEAKCRUELSUMMER,FALSE,34,115,6705,232.99,16.07
HOUSEOH13,FALSE,36,76,6705,3850.21,100.76
KXALBUMRELEASEDATE,FALSE,13,125,6694,3109.88,108.3
KXACMAGOTY,FALSE,24,131,6691,2088.34,68.77
KXALBUMRELEASEDATEFRANK,FALSE,38,193,6689,2080.21,84.59
GOVPARTYHI,FALSE,62,153,6687,5256.03,30.66
GOVPARTYLA,FALSE,39,106,6683,5539.71,60
KXCEOMRNA,FALSE,59,115,6680,958.72,56.38
MASKMAND,FALSE,3,90,6678,2377.24,71.61
KXMLBSISTREAK,TRUE,4,57,6665,5817.41,33.19
KXNCAAFWINS,TRUE,23,295,6655,3428.02,103.88
KXCHICKENVAX,FALSE,72,154,6646,2964.79,96.58
KXUFA,TRUE,12,95,6640,1842.29,39.02
KXSWEENEYTAGMUSK,FALSE,14,57,6640,221.59,15.14
KXBRAD100MRUN,TRUE,9,101,6638,5816.83,40.92
KXKXSPOTIFYNUM1GLB,FALSE,2,135,6638,963.4,17.62
KXPULTEDNI,FALSE,2,93,6627,2633.34,95.63
KXPRESTALKPUTIN,FALSE,4,46,6616,6241.34,18.07
KXCCCHGOFF,FALSE,11,60,6615,2977.94,98.06
KXT20FOUR,TRUE,4,154,6605,3946.36,52.62
KXFULLLID8PM,FALSE,4,76,6597,4604.32,36.2
KXSTARLINKFAA,FALSE,82,162,6592,2450.12,98.77
TIKTOKUMG,FALSE,49,132,6579,3144.57,87.87
KXENGAGEMENTDUNSKE,FALSE,68,125,6574,1970.81,96.03
KXESPYBOXING,FALSE,15,144,6565,2105.77,70.52
MCMETAPHOR,FALSE,17,32,6559,3204.77,103.3
KXUSDTTBILL,FALSE,32,97,6557,4306.97,75.63
KXONTPARTY,FALSE,7,29,6537,3995.9,10.18
KXNFLWINS-NO,TRUE,45,120,6535,2780.65,94.23
KXH100Q,FALSE,6,503,6521,3551.94,93.74
SENATEVT,FALSE,60,147,6513,3237.91,52.93
KXEWCCS2,TRUE,7,243,6512,1938.13,66.13
KXSPOTIFYSONGSETERNITY,FALSE,6,72,6484,4951.68,52.51
KXTRUMPPOW,FALSE,72,198,6483,589.59,36.46
KXNEWCOVIDCASE,FALSE,33,86,6479,393.41,25.63
KXVANCERUBIORUN,FALSE,56,286,6468,3765.48,109.6
KXSWIFTATTEND,TRUE,44,176,6465,5765.98,42.35
GOVPARTYUT,FALSE,52,128,6462,3014.59,33.56
KXIASENATE,FALSE,16,81,6456,1659.67,71
KXTHEMAJORVIEWERS,FALSE,67,291,6445,5333.07,55.05
KXBENINUPR,FALSE,26,266,6438,4826.64,62.09
KXBIDENAMBIEN,FALSE,67,292,6428,1815.47,73.53
KXSPOTIFYSONGSMRELECTRICBLUE,FALSE,10,90,6425,2155.62,27.37
KXBRENNANCHARGE,FALSE,35,158,6408,2014.43,82.83
TRAVELWARN,FALSE,28,97,6407,1552.69,64.88
KXTOPALBUMBYALEXWARREN,FALSE,29,120,6407,421.41,21.48
KXCRITICSLSERIESSUPACTR,FALSE,32,206,6394,3045.15,27.44
KXMLBWINS-TOR,TRUE,53,173,6383,2751.92,95.97
HOUSEPA1,FALSE,64,161,6374,2903.01,108.04
CARVMAK,FALSE,36,89,6372,5569.42,43.93
KXZELDINCOUNT,FALSE,4,42,6368,5393.42,53.46
KXPARLITURKEY,FALSE,30,73,6350,2187.59,78.41
HURHAT,FALSE,24,34,6342,289.23,16.69
KXSPOTIFYSONGSONMYMIND,FALSE,10,81,6340,2408.87,64.69
KXF1RETIRE,TRUE,41,276,6336,2611.51,90.88
KXRANKLISTSONGJINGLEBELLROCK,FALSE,5,47,6335,313.59,20.65
KXAMAFFCA,FALSE,5,122,6334,2367.95,50.45
KXCASEWINSHOHEI,FALSE,61,121,6323,3031.82,108.07
KXNEWOUTBREAKPHEICMEASLES,FALSE,37,78,6311,511.65,32.37
KXNFLEXACTWINSTEN,TRUE,21,59,6304,975.64,43.05
KXALBUMSALESSHEERAN,FALSE,14,173,6303,2931.48,57.04
KXHIPRIMARY,FALSE,7,72,6300,2501.02,65.6
KXVMAVIDEOFORGOOD,FALSE,13,76,6293,1720.63,71.29
KXHOUSEUT03,FALSE,36,81,6292,4423.13,69.96
KXUNIPRESIDENTS,FALSE,27,77,6271,1318.15,68.74
KXMUSKINJ,FALSE,21,78,6267,844.55,49.28
KXMCHADESII,FALSE,13,113,6264,4094.99,45.03
KXATTYGENMI,FALSE,27,64,6250,3515.17,82.39
KXETHEU,FALSE,3,168,6249,4511.27,60.36
KXOWGRRANK,TRUE,25,292,6248,3612.02,34.62
SENATEHI,FALSE,53,128,6234,3254.16,70.18
KXSENATEIDR,FALSE,55,137,6233,2820.77,12.65
KXOHDISTRICTS,FALSE,4,123,6224,2385.59,60.86
KXGRAMBCBA,FALSE,13,42,6212,3826.98,28.21
KXGRAMBARP,FALSE,9,59,6211,3406.33,37.99
KXTPALBUMMILEYCYRUS,FALSE,54,209,6203,1197.16,50.57
KXGRAMBAIAV,FALSE,11,38,6201,1938.21,43.97
NEPA,FALSE,10,149,6190,558.17,33.03
KXPOLLMARGINPVV5,FALSE,29,79,6186,2484.28,92.71
KXVIEWMENTION,FALSE,3,227,6186,3780.06,72.38
TOPALBUMUSHER,FALSE,10,112,6183,1443.25,55.56
KXVETOTXHEMP,FALSE,9,149,6183,3476.7,43.88
KXH1BREPEAL,FALSE,48,176,6166,735.7,41.97
KXIPHONEASSEMBLE,FALSE,35,122,6155,875.53,51.61
KXITALYDEPUTIES,FALSE,29,66,6147,2226.58,94.34
KXWCWINGROUP,TRUE,14,76,6147,3546.17,101.63
KXTITLEDTUESTOP,TRUE,14,462,6137,2913.85,65.59
KXATPSETSWEEP,TRUE,3,78,6137,683.07,40.94
KXXLMMINY,FALSE,63,164,6129,3258.67,70.55
KXENGAGEMENTSWEENEYBRUAN,FALSE,44,125,6124,1132.01,62.29
KXFARMBILL,FALSE,22,87,6121,2060.21,75.24
KXTRUFGAS,FALSE,4,445,6112,3382.36,69.29
KXMLBEOTY,TRUE,38,75,6104,806.07,46.47
KXGRAMBGMA,FALSE,8,41,6095,1418.42,31.68
KXSPAINPARLI,FALSE,52,93,6089,3323.9,71.57
KXLIUSACASAAMOR,FALSE,7,444,6083,5744.66,22.52
KXLIUKBOMBSHELL,FALSE,4,92,6083,2569.23,35
KXGOVNENOMD,FALSE,9,49,6079,1260.43,39.07
KX1SONGFRANKOCEAN,FALSE,35,79,6060,315.82,20.74
KXSENATERIR,FALSE,61,281,6059,2681.12,66.61
KXTOPSONGRECORDLUTHER,FALSE,13,82,6055,1426.44,58.68
KXFIRSTGTABTC,FALSE,36,91,6055,2007.93,88.45
KXPIPELINECEASETURKBLUE,FALSE,75,321,6046,698.63,42.83
KXTOKENLAUNCHINFINEX,FALSE,53,162,6046,1447.44,75.31
SENATEDE,FALSE,26,55,6040,2221.25,14.53
KXSHIBAMINY,FALSE,62,138,6037,2099.12,44.16
KXSENATENHD,FALSE,48,110,6037,4198.18,39.4
KX1SONGMEGANTHEESTALLION,FALSE,31,250,6026,532.4,34.09
KXIPORAMP,FALSE,75,185,6025,1364.78,69.2
KXCAEDRELVIEWERS,FALSE,23,61,6024,5588.9,27
KXVENICEFILMFESTIVALGRANDJURY,FALSE,9,166,6023,1564.12,57.09
KXEGGPRICEW,FALSE,15,175,6017,1773.61,61.17
KXRECHEALTHCARE,FALSE,14,120,6013,4022.33,43.91
KXYPFARGENTINA,FALSE,13,33,6013,4515.76,51.32
KXDOGEMAXM,FALSE,11,94,6009,1972.98,74.77
KXPERMIT,FALSE,46,97,6002,4252.34,66.94
KXJPCONCONF,FALSE,14,375,6001,3022.92,78.76
HIGHUS,FALSE,27,101,5999,681.37,28.73
KXTOPALBUMBYMARIAHCAREY,FALSE,49,113,5994,407.79,26.44
KXVMAPOP,FALSE,15,184,5988,2454.53,60.95
KXBEZELRO,FALSE,44,147,5983,2209.79,85.45
KXCALGARYCENTRE,FALSE,16,109,5980,2513.13,78.12
KXFULLLIDBEFORE8PM,FALSE,7,109,5975,5504.04,26.12
KXSTARSHIPCREW,FALSE,41,59,5973,160.49,11.2
KXSENATEOKD,FALSE,45,170,5973,1566.38,69.02
KXMCMAFIATHEOLDCOUNTRY,FALSE,24,146,5971,2395.12,82.02
KXWNBADPOY,TRUE,37,137,5968,1108.65,53.55
KXTARIFFBILL,FALSE,45,138,5962,429.76,28.04
KXNOMPATELCOM,FALSE,6,11,5951,5884.75,4.63
KXMVENBAMULTIGAMEEXTENDED,TRUE,1,38,5942,1458.97,72.64
KXDJTCNN,FALSE,119,259,5939,1042.97,58.8
KXSWISSREF,FALSE,32,101,5936,5036.88,48.64
SPRMIN,FALSE,63,155,5920,652.44,33.94
HOUSENJ9,FALSE,40,85,5899,4795.95,58.45
KXFDANOM,FALSE,12,195,5897,2043.85,78.29
KXAMAFPA,FALSE,6,139,5894,1763.56,62.9
KXMLBWINS-TB,TRUE,38,71,5876,2962.58,62.64
KXNFLWINS-TEN,TRUE,57,107,5866,3239.78,75.35
KXVISITAREAKANYE,FALSE,9,71,5864,1905.44,87.26
KXFAROEPM,FALSE,16,118,5861,3820.46,20.8
KXFANSHAWE,FALSE,5,55,5859,4018.46,49.27
KXRELOCATENYCFL,FALSE,30,88,5858,205.87,14.21
KXGROKMACOS,FALSE,26,150,5856,1156.58,63.73
KXCDASEATS,FALSE,14,56,5855,1344.74,30.21
KXCZECHCOALITION,FALSE,16,40,5851,5592.69,12.58
KXLA1,FALSE,7,36,5847,2894.22,63.5
KXMAMMAMIA3,FALSE,99,211,5841,2853.7,90.65
KXPOPEATTEND,FALSE,24,84,5808,307.63,20.28
KXRTTVPOKERFACE,FALSE,14,117,5803,3993.1,51.68
KXMEDIAGUESTMMARKS,FALSE,33,89,5799,4207.46,73.25
KXDOGESELL,FALSE,63,125,5784,482.7,30.59
OPENAISUIT,FALSE,54,154,5782,620.94,38.08
KXJAN6CASES,FALSE,80,215,5771,1648.84,82.63
GOVBALL,FALSE,9,79,5763,544.18,28.76
KXEUREF,FALSE,56,612,5761,331.82,25.26
CMEATBANTIME,FALSE,16,54,5760,717.12,42.34
FIRERANKHARVARD,FALSE,39,63,5758,3444.66,92.72
KXSUMMERHOUSEATTEND,FALSE,26,166,5758,2714.18,81.82
KXANONYMOUSDONOR,FALSE,2,50,5757,4268.12,35.39
KXUSAMBTURKEY,FALSE,11,76,5751,4463.06,38.05
KXATTYGENAZ,FALSE,68,153,5751,2906.92,91.8
KXTROIS,FALSE,14,162,5743,2458.74,71.42
KXUSDHVOTE-USDH,FALSE,10,179,5742,3005.5,58.58
KXMOVIESITP,FALSE,20,74,5741,5112.18,38.8
KXARTISTCOLLABDRAKEPLAYBOICARTI,FALSE,76,159,5739,1394.98,64.88
KXMCLOHTBTH,FALSE,31,80,5738,4217.33,49.22
FEDFACILITY,FALSE,44,74,5734,702,42.57
KXPSKY,FALSE,19,129,5731,3088.29,47
SENATEIL,FALSE,60,156,5727,1514.55,18.74
KXTOPBUSINESS,FALSE,88,282,5726,1345.02,67.44
BRAINARD,FALSE,9,69,5723,5164.14,33.33
KXTAKEOVERNEE,FALSE,9,69,5723,2683.38,61.66
KXAPPWLFI,FALSE,34,86,5713,2041.69,77.01
KXCHGDPYOY,FALSE,20,162,5707,3324.95,75.96
KXMCEASFC26,FALSE,14,125,5705,3873.48,61.82
KXHOUSEUT02,FALSE,31,76,5701,3731.41,59.58
KXNFLWINS-CAR,TRUE,54,104,5700,2732.52,78.76
KXAAPLUSDC,FALSE,74,178,5699,541.62,34.02
KXRANKLISTIFPIARTIST,FALSE,54,197,5697,1429.2,48.49
KXAWARDSCMAVDOTY,FALSE,16,113,5693,3143.74,61.75
PCECORE,FALSE,17,53,5684,2521.3,60.45
KXUSDQ,FALSE,13,279,5667,2733.71,73.64
KXAMANAOTY,FALSE,5,138,5665,1799.1,23.69
KXNEWROLEFAZE,FALSE,61,236,5662,904.65,52.32
KXGOVWINS,FALSE,24,90,5652,2184.81,90.16
KXKXTOP10BILLBOARDDC,FALSE,14,111,5645,463.43,29.01
KXUSGBEEF,FALSE,38,241,5638,2987.07,77.8
KXLILWAYNE,FALSE,11,87,5634,5065.73,35.23
KXKOSA,FALSE,45,80,5629,1803.89,80.25
KXGASOSD,FALSE,5,42,5614,3224.3,89.11
KXRECORDNFLBEST,FALSE,1,26,5609,477.45,30.59
HOUSEVA11S,FALSE,6,10,5608,5544.8,4.42
KXARBROATHBY,FALSE,3,43,5602,138.43,9.49
KXCAPCONTROL,FALSE,64,411,5598,1178.83,65.19
KXTRUMP60MINUTES,FALSE,20,129,5592,3127.39,72.12
KXIMPEACHBOASBERG,FALSE,46,346,5591,717.19,42.52
KXBLUEIOWA,FALSE,4,29,5586,1379.79,72.35
KXSNSBTC,FALSE,14,121,5579,3821.58,33.56
KXALBUMSALESKPOPDH,FALSE,2,211,5564,2420.13,58.41
KXNOTSEEKREELECTION,FALSE,19,181,5557,1127.07,53.59
KXHI01D,FALSE,45,184,5547,2689.59,76.97
KXMCELDENRINGNIGHTREIGN,FALSE,20,70,5546,737.03,23.83
KXCOUNTRYSTARLINK,FALSE,50,118,5538,2595.04,84.25
KXTOPALBUMTHIRDUSA,FALSE,27,420,5537,2882.12,46.1
KXPSAVERT,FALSE,6,36,5532,3606.55,78.12
KXDRONESDOWN,FALSE,10,61,5526,225.04,15
KXOAIMUSKSETTLE,FALSE,76,183,5526,879.31,50.89
KXHOWMANYSPEAKERHOUSE,FALSE,70,218,5515,2040.21,71.65
KX60MCECOT,FALSE,23,137,5515,3128.58,66.67
KXPALNYT,FALSE,38,99,5502,783.79,42.21
KXNFLWINS-CIN,TRUE,43,115,5495,2015.67,73.75
GOVPARTYMD,FALSE,52,109,5494,2795.18,25.53
KXCONGRESSTARIFFCOUNT,FALSE,14,78,5493,3208.31,29.36
KXWNBAMIMP,TRUE,14,93,5485,474.72,30.03
KXCOACHELLARELEASE,FALSE,21,108,5483,3302.95,60.72
KXVMACOUNTRY,FALSE,18,137,5473,1994.27,62.27
KXTWITCHSUBSFAZELACY,FALSE,16,110,5461,4686.04,43.16
KXPEPFAR,FALSE,13,68,5454,3750.41,73.19
KXLEADERWNBAPTS,TRUE,26,137,5453,1259,61.79
KXSPOTIFYALBUMRELEASEDATEYOUNGTHUG,FALSE,18,83,5438,434.59,24.58
KXMLBRETURN,TRUE,24,105,5423,1691.46,55.34
KXALBUMRELEASEDATENBAYOUNGBOY,FALSE,6,333,5419,4577.23,48.89
KXRANKLISTSONGDEFYGRAV,FALSE,13,112,5410,1428.43,62.3
KXBEEFTARIFF,FALSE,11,71,5410,2068.17,87.98
KXEARTHQUAKEM,FALSE,4,136,5387,1877.23,75.08
KXNEWCITY,FALSE,89,222,5379,1971.31,87.68
KXDANAWHITEFB,FALSE,42,97,5378,566.98,34.75
KXMEDIADPNOONKICKOFF,FALSE,4,86,5370,4582.04,45.9
KXARGENTINAHOUSETHIRD,FALSE,15,37,5366,647.47,13
KXEONIL,FALSE,10,120,5365,4037.3,61.81
KXPRESTALKXI,FALSE,2,21,5359,5158.42,12.91
KXEUROVISIONHOST,FALSE,24,162,5357,2653.37,63.3
OSCARCOSTUME,FALSE,14,180,5354,2614.73,76.32
HURSAV,FALSE,54,115,5353,1448.14,46.94
KXSKSECOND,FALSE,2,14,5351,1266.55,4.66
KXALBUMRELEASEDATETRAVIS,FALSE,57,274,5349,1899.3,66.46
KXACADIE,FALSE,10,95,5339,3016.47,55.25
KXWAYMOCITYLV,FALSE,23,62,5334,631.99,37.46
KXNFLEXACTWINSLV,TRUE,33,78,5330,1377.67,30.8
KXAGENCYCUTS,FALSE,9,54,5323,4944.96,23.07
KXACQUIREHAPPYDAD,FALSE,38,88,5320,810.02,37.22
SECHOMELAND,FALSE,47,81,5311,310.72,20.62
SOFIMEMBERS,FALSE,57,83,5311,2724.24,71.25
KXSILVERAPPROVE,FALSE,7,289,5301,1123.3,42.6
KXIRANIMPORTS,FALSE,73,295,5295,1658.34,79.67
KXTOPALBUMBYLILTECCA,FALSE,24,79,5287,475.32,28.84
KXNFLDEPTHPOSITIONCLEQB2,TRUE,4,94,5281,1078.94,24.1
KXNCAAMWRESTLING165,TRUE,3,175,5281,3365.1,27.09
KXNASCARH2H,TRUE,4,211,5249,2773.18,88.04
KXNEXTSTATE,FALSE,80,155,5246,1682.22,64.04
KXMEDIACONSUMPTIONTSWIFTIG,FALSE,5,100,5244,1735.57,53.85
IVYFUNDING,FALSE,34,59,5241,221.63,14.72
KXESPYNHL,FALSE,10,108,5238,2868.98,55.54
KXTOURJOJI,FALSE,39,104,5232,1391.62,62.7
KXNEWPRODUCTFALLOUT3REM,FALSE,27,92,5218,682.24,39.27
KXTRADEDEALPRC,FALSE,14,337,5215,3635.52,67.98
KXMAMDANIVISIT,FALSE,27,122,5210,653.02,39.5
KXFANATICSGAMESTHIRDPLACE,TRUE,4,74,5196,1204.08,27.66
SENATEOK,FALSE,81,138,5193,1372.73,14.27
KXSPOTIFYSONGSOUTSIDE,FALSE,7,57,5193,2750.08,60.12
KXNFLWINS-IND,TRUE,44,90,5178,2589.25,76.47
KXAMAFFHHA,FALSE,6,91,5168,2240.55,29.07
KXPUBLICSWIFTLIVELY,FALSE,117,310,5160,1564.05,72.49
KXENGAGEMENTDRAKEBOBBY,FALSE,11,30,5147,2012.74,48.65
KXSAFEBANK,FALSE,46,145,5143,1936.58,58.4
KXCHRETAIL,FALSE,4,101,5142,981.93,18.36
KXNCAAMPAC12,TRUE,1,25,5134,280.31,14.68
KXBOOKAWARDSPOETRY,FALSE,14,30,5132,1476.96,28.97
KXDXYVSGOLD,FALSE,7,39,5132,2667.53,83.63
KXSPOTIFYSONGSFAMEISAGUN,FALSE,8,125,5127,2029.3,58.14
KXDAEGUMAYOR,FALSE,11,110,5127,2984.21,30.51
KXSELLTWINS,TRUE,23,55,5124,661.48,37.78
VANRATEWC,FALSE,5,18,5121,425.41,26.31
KXPORTMOODY,FALSE,11,87,5115,1296.19,47.54
KXSPOTIFYSONGSMANOFTHEYEAR,FALSE,8,162,5109,2117.59,59
KXANNARBORMAYORD,FALSE,23,78,5100,2766.54,55.73
KXNEXTVULCAN,FALSE,22,81,5095,1840.66,29.31
KXUSAMBISRAEL,FALSE,10,62,5088,4177.91,39.11
KXNEXTLDPLEADER,FALSE,20,76,5080,3128.74,38.06
KXTARIFFRATEJP,FALSE,11,107,5075,1032.63,47.11
KXDEPUTYDODCONF,FALSE,18,40,5074,4656.08,26.34
KXCANADACUP,TRUE,126,424,5069,2935.54,81.69
KXCHINAUNRUBIO,FALSE,35,85,5048,801.51,44.44
KX1SONGLILWAYNE,FALSE,31,99,5047,552.26,34.07
KXUSDCUSDTRATIO,FALSE,39,72,5044,286.46,18.76
KXGREECEPARLI,FALSE,36,144,5037,3081.34,54.58
